external_org_id,open_critical_vulnerability_count,average_critical_patch_age_days,security_incident_count_24m,penetration_test_high_finding_count,third_party_cyber_rating
VEN-00482,0,27.857064622907934,1,0,783.1101294730258
VEN-00483,2,15.100694311611722,0,0,718.6197611272302
VEN-00484,0,41.11658953377308,0,0,860.8181970149553
VEN-00485,0,16.975404975736105,0,1,768.9508897801827
VEN-00486,2,7.105139462094491,0,0,689.1975419259543
VEN-00487,1,37.325464266046,0,1,787.0971353920805
VEN-00488,0,39.27624610592724,0,0,807.3034205747077
VEN-00489,1,24.80720687886201,0,1,690.8514583060686
VEN-00490,1,20.09598447650794,0,0,670.7541478157887
VEN-00491,0,90.94719686678468,2,0,678.9179674002006
VEN-00492,1,180.0,0,0,762.4582167500852
VEN-00493,0,23.24859635542193,0,0,906.0766839454232
VEN-00494,1,19.70518170068345,1,0,863.8569124206771
VEN-00495,3,26.105177125744767,0,0,902.5533875743492
VEN-00496,1,2.118667618330454,0,1,865.9888947557072
VEN-00497,1,24.890202367172613,0,0,482.1933610714891
VEN-00498,0,14.446814033531602,0,1,765.4168322190455
VEN-00499,1,22.5107612628412,0,0,869.7949655705783
VEN-00500,1,25.96443725585477,0,0,781.4058142210563
VEN-00501,1,73.89118924099859,1,0,703.5262058912093
VEN-00502,2,32.74073005159383,0,1,950.0
VEN-00503,1,38.24472430751635,1,0,896.6035750943897
VEN-00504,0,18.667955603971365,0,2,684.8637034487327
VEN-00505,4,64.1967251109034,0,0,721.1572877010218
VEN-00506,0,16.722521592818744,1,1,675.9586538322604
VEN-00507,1,27.78150013243939,1,0,741.7709339288831
VEN-00508,0,8.758347403196565,0,0,893.599590868693
VEN-00509,1,24.93773780878125,0,0,830.348882734031
VEN-00510,0,27.056083823239494,1,0,937.708965889486
VEN-00511,0,116.69378176249596,0,0,837.5231029659107
VEN-00512,2,71.40219885796036,0,0,677.7953428834865
VEN-00513,0,7.025003935840363,0,0,607.9856305047573
VEN-00514,3,26.674606670115637,0,0,799.5676031124871
VEN-00515,1,16.085539502961822,0,0,605.6039242449967
VEN-00516,2,40.46322443482235,0,1,751.4283890987024
VEN-00517,0,21.892321804735573,0,1,910.574270089442
VEN-00518,0,13.24218363088142,0,0,754.091609624481
VEN-00519,0,20.03361884409785,0,0,852.9070527597365
VEN-00520,1,9.336220982162674,1,0,700.2574323053882
VEN-00521,0,6.489175840664533,0,1,649.17306707514
VEN-00522,0,29.99014773404508,1,0,755.1081075248852
VEN-00523,0,56.957778783450046,1,0,800.1457894799547
VEN-00524,6,34.76933973926366,0,0,861.1173317188038
VEN-00525,0,48.99944724942828,1,1,624.0261996243878
VEN-00526,1,28.14125965215292,0,0,896.9074695947453
VEN-00527,0,14.255515918673405,0,1,701.1356697748097
VEN-00528,2,33.847846193806504,0,0,903.8434441351412
VEN-00529,0,24.12685449234608,0,2,626.0013655110989
VEN-00530,3,9.436810293241832,0,1,705.7434538904802
VEN-00531,0,98.4429352903058,0,1,767.268746561541
VEN-00532,1,46.0110728653902,1,1,769.2718103292773
VEN-00533,0,28.429846309884947,0,0,647.9587214255466
VEN-00534,1,65.11676618669128,0,0,753.431321452485
VEN-00535,0,8.565342790514501,0,1,742.382949516869
VEN-00536,1,30.5934510291034,0,0,934.947217194234
VEN-00537,0,6.195549910617863,0,1,550.426217317025
VEN-00538,2,17.008888857754947,0,0,769.4623207439698
VEN-00539,1,10.101941278369257,0,1,642.5364184182375
VEN-00540,2,14.638842949297004,0,1,792.3497157347838
VEN-00541,2,38.24765960614513,0,1,686.4944223581828
VEN-00542,0,20.572298211188656,0,0,873.1408424003498
VEN-00543,1,31.44987063993892,0,0,864.8359933961558
VEN-00544,1,14.487059681484451,0,0,614.958816274685
VEN-00545,0,16.24975299604313,1,0,720.3068995924529
VEN-00546,2,7.571976079415377,0,0,812.6656272129087
VEN-00547,1,47.1788875331148,1,0,576.5045798999073
VEN-00548,3,8.723430366877372,1,1,721.9754674720301
VEN-00549,2,30.030957807848296,0,0,669.7291680545354
VEN-00550,0,23.423985260699737,1,1,839.8172701721918
VEN-00551,0,31.130640521108468,1,0,792.8708329208067
VEN-00552,2,13.638376347725895,0,0,752.1683644754772
VEN-00553,0,64.23130635552381,0,0,740.6141159568624
VEN-00554,1,31.795887980026457,0,1,916.711985120229
VEN-00555,2,21.86294492635357,1,0,731.5012516911669
VEN-00556,0,36.0507393247699,0,0,821.2653770943015
VEN-00557,2,23.236168663730428,0,0,950.0
VEN-00558,3,28.213744277568967,1,1,836.2372669106333
VEN-00559,1,37.60010237094193,0,0,804.9529507987464
VEN-00560,1,35.66327209575044,1,0,739.170384400883
VEN-00561,0,22.145701897548356,0,0,724.3289838573971
VEN-00562,2,25.57840644446261,0,1,535.9450639253107
VEN-00563,1,10.350815655531322,0,2,581.0770222030171
VEN-00564,1,38.53051651202028,0,0,806.4565294732419
VEN-00565,1,38.32678054305194,0,0,670.3517947083062
VEN-00566,2,23.514518526299923,0,1,759.9487466543961
VEN-00567,0,73.59702203578966,0,0,806.0938402715157
VEN-00568,2,22.28653592499218,0,1,876.0345662056106
VEN-00569,3,24.578660313790383,0,0,520.7796070408087
VEN-00570,1,17.195553746328592,0,1,646.3409492958162
VEN-00571,3,22.38533537081768,1,1,892.0835152809498
VEN-00572,1,7.572819303855526,0,0,714.3931387485511
VEN-00573,2,44.80344246382451,0,0,779.3981835067068
VEN-00574,1,35.52506441959362,0,3,716.5473429877619
VEN-00575,2,53.75541371340676,0,0,801.524162610488
VEN-00576,1,12.326168292399675,1,0,706.223317518073
VEN-00577,1,21.60685472734257,0,1,818.3048221691334
VEN-00578,4,16.033561180510365,1,2,924.6659165553842
VEN-00579,1,31.52028041009744,0,0,884.3451658363822
VEN-00580,2,20.66653438666908,0,1,894.1289026949521
VEN-00581,0,21.95268326977457,2,1,723.873176981984
VEN-00582,0,10.39394717394883,0,0,695.8775613145422
VEN-00583,2,47.84831916963906,1,0,799.6924352513853
VEN-00584,2,15.780233450371387,0,1,739.3342717558855
VEN-00585,1,35.72343286940301,0,1,658.9280338918168
VEN-00586,3,22.453179782953097,1,0,859.0293392907776
VEN-00587,1,44.27131429326471,0,0,814.1825315654538
VEN-00588,2,8.754627145443134,2,0,815.1496863132622
VEN-00589,1,60.35562340442718,1,0,779.6844843151563
VEN-00590,0,21.349175751765504,0,0,709.8684949932327
VEN-00591,0,86.87027748102494,0,0,609.921937423914
VEN-00592,1,13.620120272083687,1,1,880.6113329196668
VEN-00593,0,27.44323173535444,0,1,867.3781632375382
VEN-00594,1,11.372001666691622,0,0,721.2727004754418
VEN-00595,0,67.3246395651767,0,1,743.0487472140918
VEN-00596,1,9.655441368572552,0,1,726.6636935874665
VEN-00597,0,28.41353530900172,0,0,785.4747095010557
VEN-00598,1,79.53811271007727,0,1,721.7577807103572
VEN-00599,0,27.918948443349414,0,2,791.7907763196591
VEN-00600,0,16.792216863110312,0,0,862.8033852730955
VEN-00601,0,71.88954209652866,0,1,836.294274488059
VEN-00602,2,20.89764594426461,0,1,725.6965812900852
VEN-00603,1,14.5894369323511,0,0,688.9288274432512
VEN-00604,4,35.79475659508157,2,0,843.6480564044192
VEN-00605,0,21.736496346588016,0,0,769.9505765275168
VEN-00606,4,48.04113761437332,0,0,785.4352094194668
VEN-00607,1,25.356039667729146,0,0,623.1895890819882
VEN-00608,1,59.5770574943543,1,1,885.3010424560664
VEN-00609,2,18.126091225589704,1,0,716.4054175657329
VEN-00610,1,28.85976223973127,0,2,657.2813894621695
VEN-00611,1,30.001372904807624,0,3,691.9773235819895
VEN-00612,0,35.882355430838984,0,0,820.9305497586847
VEN-00613,0,48.369603316931496,0,0,715.6098228517621
VEN-00614,0,15.604017840878305,1,1,757.7166758238922
VEN-00615,1,33.105280273153795,1,2,798.4823838614655
VEN-00616,2,9.21607102354424,0,1,647.3512059767311
VEN-00617,1,37.66911011141497,0,0,868.7963990371395
VEN-00618,1,11.90442502513502,0,3,950.0
VEN-00619,1,23.380682896318945,0,0,666.7131302223501
VEN-00620,2,21.63693057984109,0,0,841.2065323468069
VEN-00621,1,13.8841735987222,0,0,734.0188330840921
VEN-00622,3,16.332032829887133,0,1,714.4883306143836
VEN-00623,1,52.66029630670767,0,0,751.1821377115609
VEN-00624,0,41.83792090443079,0,0,829.1644750889903
VEN-00625,1,53.26186270706268,0,1,680.569179091478
VEN-00626,0,28.12078393885111,0,0,798.4600894851504
VEN-00627,0,64.64495595629361,1,3,701.8176724662272
VEN-00628,1,29.70135281627681,1,0,820.3092146417134
VEN-00629,1,15.308488145457195,1,2,706.0544915933746
VEN-00630,1,57.48082967905446,0,0,819.0922628775282
VEN-00631,1,38.5614485623956,2,1,706.217559063911
VEN-00632,1,36.4491859294682,0,0,814.4113366642152
VEN-00633,2,60.8753590221673,0,0,698.8971331274947
VEN-00634,0,28.31309607599407,0,0,705.1626874094026
VEN-00635,0,52.14692604969533,1,0,874.7929934978514
VEN-00636,0,51.99062041975766,0,0,690.00535923654
VEN-00637,2,29.174008720411123,1,0,821.3556838276372
VEN-00638,1,20.843012230969656,0,1,860.1533886787444
VEN-00639,2,72.36958140740722,0,0,846.5328033455517
VEN-00640,1,55.09549445290877,1,0,494.8517537541121
VEN-00641,2,20.753066658522197,2,2,513.859900647973
VEN-00642,3,22.20182807333052,1,1,847.7179681763394
VEN-00643,1,45.696434064224015,0,2,765.0177133657877
VEN-00644,2,20.05272311165119,0,0,872.0467888743435
VEN-00645,1,8.31430512149009,0,1,668.2587880305013
VEN-00646,1,33.43779065379329,0,0,653.2120801640372
VEN-00647,3,18.72146482316932,0,1,841.37447322163
VEN-00648,1,78.53821660108186,0,1,788.9375798674705
VEN-00649,1,55.13971069409348,0,2,926.0630976595504
VEN-00650,1,56.89543324676369,0,0,760.8896315359509
VEN-00651,0,76.66620582277558,0,0,664.0767534233751
VEN-00652,2,64.22030351550852,1,0,846.6229195330832
VEN-00653,0,50.22029451794335,1,0,732.2319374187477
VEN-00654,1,30.092327472555723,1,0,878.1881835203133
VEN-00655,1,66.90992231795035,0,0,893.2940578035998
VEN-00656,1,22.859628387781683,1,0,596.1574546957368
VEN-00657,1,22.25125383165285,0,1,788.0071451420444
VEN-00658,1,8.578832267080456,1,1,735.9940002217633
VEN-00659,2,20.321846604626835,0,0,857.993514013592
VEN-00660,0,34.8265744106863,0,0,708.096242684707
VEN-00661,1,26.94995990280113,0,0,838.1658257761821
VEN-00662,0,69.49841874968493,0,0,736.4667213740543
VEN-00663,1,45.35890870222849,0,0,849.307225725852
VEN-00664,3,24.355989706293578,0,0,837.4182425082992
VEN-00665,3,50.04281199610348,0,0,770.7800623742398
VEN-00666,1,64.90424327143339,0,1,700.630965798542
VEN-00667,1,10.138973413831383,0,0,853.7654699554795
VEN-00668,1,36.34954524629762,0,0,851.5768084639129
VEN-00669,0,38.70799691097902,0,0,652.8813643993287
VEN-00670,2,14.439023333996143,1,0,701.9204452943321
VEN-00671,2,9.263697087622194,0,0,778.4879163615119
VEN-00672,1,24.359011397626112,0,0,704.8839729347553
VEN-00673,2,67.15953353630577,0,0,713.5958691765737
VEN-00674,3,19.060871260649236,0,1,686.6785518641345
VEN-00675,2,31.19987053992781,1,0,755.8605610910964
VEN-00676,1,26.421516780824515,0,0,817.0874072558357
VEN-00677,1,11.92956163266155,0,2,801.0771412989499
VEN-00678,1,9.96798170530187,0,0,765.671854667989
VEN-00679,1,27.649039704115687,1,0,832.6192706186325
VEN-00680,2,7.718858630907694,0,1,775.9999033614415
VEN-00681,1,31.078947577105744,0,0,822.4522321436135
VEN-00682,0,14.908459023849266,1,0,748.8829334450705
VEN-00683,1,13.813868198411487,1,1,679.9257404337558
VEN-00684,1,30.82125308417888,0,2,889.043928096103
VEN-00685,2,24.251277581154785,1,1,866.9604689133697
VEN-00686,1,13.818825400777834,0,1,728.4886143655804
VEN-00687,1,38.046005782507486,0,0,778.873143919905
VEN-00688,3,69.91656262725094,0,1,675.86013168266
VEN-00689,2,20.93667593928927,0,0,774.546152580236
VEN-00690,1,80.72005800890561,1,0,769.2054716379774
VEN-00691,2,19.63206006259602,0,2,709.1831444244988
VEN-00692,0,14.238393525422024,0,2,704.3310206812764
VEN-00693,0,58.46147380407221,2,0,879.2304555103393
VEN-00694,3,28.884332136042502,0,0,840.3086344902116
VEN-00695,1,51.66389606808606,1,1,858.9282611918941
VEN-00696,1,54.57759040290927,0,0,848.1314521472242
VEN-00697,0,14.079105079434768,0,0,848.4830539583891
VEN-00698,0,42.79537934734284,1,2,792.3056734146174
VEN-00699,0,35.75802001137224,0,0,595.7651329859319
VEN-00700,0,24.636705555157054,0,0,711.5356145442105
VEN-00701,0,71.41053660748,0,0,895.0729128886206
VEN-00702,3,58.879096458696985,1,0,803.22689109923
VEN-00703,3,22.34682166639304,0,1,702.2336267161377
VEN-00704,3,29.25852352899074,0,0,718.9465512691959
VEN-00705,1,38.35479118632021,0,1,711.2168573645472
VEN-00706,0,46.26895289904478,0,0,911.3738509497272
VEN-00707,0,22.43245255848328,1,0,736.9513320962603
VEN-00708,0,14.328844478798723,0,0,835.9298919526061
VEN-00709,1,3.0318859956364803,0,0,732.0685120418814
VEN-00710,1,22.781970539573027,1,0,694.2783972144874
VEN-00711,0,27.560332721808955,0,0,649.2225907966791
VEN-00712,1,31.663607475629316,1,0,874.3386131167769
VEN-00713,1,26.152802795191054,0,0,798.756668586954
VEN-00714,2,18.97530887409353,0,0,856.1820634566959
VEN-00715,2,30.813846250833308,0,1,753.3661426675537
VEN-00716,2,23.308369216720383,0,1,729.6409156989142
VEN-00717,0,50.61468035721357,0,0,663.5393366444167
VEN-00718,4,25.49753207265028,0,0,700.5660504631427
VEN-00719,0,59.67219701327696,0,0,653.5979889753536
VEN-00720,0,46.5411741028236,0,0,757.9180789425237
VEN-00721,1,31.567808573070156,0,1,711.8906382809488
VEN-00722,0,48.23398050862963,1,0,743.1454596254588
VEN-00723,2,82.79618144240317,0,0,482.1706795248686
VEN-00724,0,54.30186373126736,1,3,730.6091216964239
VEN-00725,1,11.439184326689965,0,0,908.4966679586786
VEN-00726,0,77.49632404252067,0,1,790.9031300120134
VEN-00727,1,33.07888777747694,1,0,645.8874921167289
VEN-00728,1,76.82023061201375,0,0,523.0173010658984
VEN-00729,0,27.13496242834061,1,0,488.1994829089749
VEN-00730,0,51.15840427645961,0,0,714.1125960799003
VEN-00731,1,23.30731011804109,0,0,747.102339728228
VEN-00732,1,35.3622497621802,0,1,637.8342151394783
VEN-00733,0,35.975369465391154,0,0,899.5454802860303
VEN-00734,2,65.87795415252947,0,0,950.0
VEN-00735,2,20.60625119719765,0,1,879.2378062734363
VEN-00736,0,31.13400550968573,0,0,799.8003784265986
VEN-00737,1,20.078253162329435,0,1,805.4902159179442
VEN-00738,1,29.30621185261496,1,1,851.0180647216129
VEN-00739,0,30.614946230746337,0,0,654.5532252966791
VEN-00740,1,18.5108868722186,2,1,631.6177510952691
VEN-00741,0,40.77826908182862,1,0,758.0236914802872
VEN-00742,0,18.26876721952165,0,0,798.464870646771
VEN-00743,2,25.18790382654273,0,1,917.921565808719
VEN-00744,3,15.946792806700133,0,2,856.9665968569309
VEN-00745,0,18.68533530352797,0,0,753.1437513995231
VEN-00746,1,3.131874247946119,0,1,797.9219216544593
VEN-00747,0,128.39239598203,1,1,784.6816332718938
VEN-00748,1,25.56007482322532,0,0,698.2572305037802
VEN-00749,0,44.349918860975365,2,1,938.7306298812584
VEN-00750,2,10.977631856021764,0,0,522.4789837472474
VEN-00751,0,69.57351244979775,1,1,717.3969732718068
VEN-00752,2,25.349022746417045,1,1,602.3930952795309
VEN-00753,1,38.292904335676106,0,0,620.4225809218228
VEN-00754,0,43.95129294712625,0,0,843.8736236076
VEN-00755,1,8.202533484988077,0,2,825.5911404418393
VEN-00756,0,30.1705427837925,0,0,820.2114020543136
VEN-00757,1,66.3567309254465,0,0,868.8065889354299
VEN-00758,3,42.11080380299576,0,1,678.8881647590636
VEN-00759,2,53.17258022710061,0,2,751.6462945809834
VEN-00760,0,36.4419483301687,0,1,847.4603796503368
VEN-00761,0,40.455264469486345,0,0,703.4290177092051
VEN-00762,1,24.856980491156744,0,3,691.5913730030597
VEN-00763,1,16.556321440269272,0,1,772.0026837770771
VEN-00764,1,15.264152956771309,1,0,950.0
VEN-00765,0,24.801101415209036,0,0,900.8498086872564
VEN-00766,2,7.019702139426559,2,0,850.388295609273
VEN-00767,1,7.587596379600247,1,3,718.9253026471134
VEN-00768,1,45.69984131565328,0,1,836.5603294920088
VEN-00769,1,4.744965883976771,0,0,732.4089927256096
VEN-00770,0,53.52234214324776,0,1,819.6227753575346
VEN-00771,1,44.8085147990743,0,0,624.6207136291209
VEN-00772,0,35.20522357475595,0,0,720.091378642538
VEN-00773,0,19.68374395270826,0,0,751.3337716691905
VEN-00774,2,33.349057258974106,1,0,867.5571313708215
VEN-00775,1,50.52444951804219,0,0,924.0006368149302
VEN-00776,0,47.62723348704295,0,0,765.7554773333655
VEN-00777,2,30.653191525089422,1,1,878.3013262145033
VEN-00778,0,43.939877490485,1,1,706.2796516444566
VEN-00779,2,44.01776749200154,0,0,764.9548160744333
VEN-00780,0,27.70184319963619,0,0,802.3274749852397
VEN-00781,1,43.99168952713157,0,1,935.5420600393765
VEN-00782,0,44.96909084582115,1,1,732.6108537795409
VEN-00783,1,23.811213392471256,0,1,832.7793828961377
VEN-00784,0,28.384069424674223,0,0,527.0594919308829
VEN-00785,2,33.84173240537632,0,1,794.1521252291037
VEN-00786,0,88.6322148781359,0,0,773.6064937136218
VEN-00787,0,25.536280197134356,1,0,653.3242759942109
VEN-00788,1,58.04469440898471,0,1,756.6406097805999
VEN-00789,0,46.15904433054936,2,0,801.260799396068
VEN-00790,1,46.33911560773484,0,1,711.0534898008563
VEN-00791,2,46.944117077860334,0,0,716.1579494606813
VEN-00792,0,57.33155579129584,0,0,823.7739593881641
VEN-00793,0,35.427465932248175,1,0,674.6894660749364
VEN-00794,0,108.47269297635869,0,2,684.298429769097
VEN-00795,0,51.90573939901886,0,1,905.6187811137096
VEN-00796,0,18.809278102921983,0,0,661.7852523952478
VEN-00797,2,42.39862791644749,0,2,712.6705134946711
VEN-00798,2,46.92984158692201,0,1,591.0083766698173
VEN-00799,1,36.13590416147677,0,1,788.5070384388033
VEN-00800,0,12.105002235746673,0,1,909.7429008495236
VEN-00801,0,55.92651872512506,0,2,748.1705269352185
VEN-00802,1,29.5242250256701,0,0,798.4368483083592
VEN-00803,1,36.71461997566204,1,0,582.7767554543071
VEN-00804,2,43.245924576661295,0,1,725.8313725708085
VEN-00805,2,44.01600221737622,1,3,798.9574689175707
VEN-00806,1,17.501937008707777,0,0,671.1518033097822
VEN-00807,2,27.0288243650171,0,0,712.1886482075611
VEN-00808,1,41.98799652855663,1,0,757.0313520448334
VEN-00809,1,13.08317825331395,0,0,915.3214105865306
VEN-00810,2,37.10473801677949,0,0,950.0
VEN-00811,1,23.24643231589252,1,0,837.8558300718139
VEN-00812,0,23.901181794495244,0,2,840.9049729352719
VEN-00813,1,45.82146045784855,0,0,714.5271819298484
VEN-00814,1,45.1465472102359,0,0,552.0957903108534
VEN-00815,0,14.854924655798206,1,0,738.7480113478439
VEN-00816,1,43.98425892478988,0,0,940.1879224875072
VEN-00817,2,8.0311361234339,1,0,807.0807886771057
VEN-00818,1,49.760824276184096,0,0,723.0034244858439
VEN-00819,2,51.74576664185552,0,0,686.4954113349773
VEN-00820,2,31.97457319563602,0,0,774.132188360563
VEN-00821,1,54.56689160986593,1,1,729.8138757586031
VEN-00822,0,58.89148642203435,1,0,803.0014243105528
VEN-00823,1,18.906572481329672,0,0,576.2488927586126
VEN-00824,0,14.68004520137738,0,0,814.2600414671102
VEN-00825,2,21.731376644684985,0,0,872.8807689262009
VEN-00826,1,47.32516422834965,1,0,873.1681833772282
VEN-00827,0,44.14687002620324,0,0,736.5031574000104
VEN-00828,2,7.442158856525657,0,0,811.6425169988548
VEN-00829,2,51.074874087300266,0,1,674.5422521107603
VEN-00830,3,50.09712987032741,0,0,899.7889391566669
VEN-00831,1,38.03397094533933,0,0,834.004031686865
VEN-00832,0,54.09718336961525,0,0,672.6424236394332
VEN-00833,0,17.28585430632386,1,2,882.9858521927401
VEN-00834,1,53.60188700833236,0,1,622.0325405448739
VEN-00835,1,51.83011280874357,0,0,850.6106863771653
VEN-00836,0,9.78242631624719,1,1,870.0720187363711
VEN-00837,1,43.36852890811032,0,0,684.6043560963966
VEN-00838,1,37.0801593818929,1,0,736.0265053723213
VEN-00839,0,9.071430004105792,0,1,709.4799835223048
VEN-00840,4,29.45307355659965,0,1,853.0321150900303
VEN-00841,0,39.41655264248339,1,0,792.7216241978415
VEN-00842,3,45.20563923005036,0,2,754.4454363931255
VEN-00843,1,50.11953026298033,1,1,703.9551017563725
VEN-00844,2,35.723767363266475,0,0,656.7644704419894
VEN-00845,2,34.58563731440437,0,0,723.8834254591706
VEN-00846,2,65.29189585102962,0,0,726.3498112139655
VEN-00847,1,37.54306841496212,1,0,718.2588463353222
VEN-00848,0,73.16270493291908,0,0,866.3495352870838
VEN-00849,3,55.12426325231554,1,0,732.7655951717019
VEN-00850,1,27.575946081501808,0,1,783.2038219716582
VEN-00851,2,44.727315751661365,0,0,780.2566817332746
VEN-00852,3,12.584590256391762,1,1,864.6378257845704
VEN-00853,0,24.38926629917406,0,0,765.5192617549417
VEN-00854,0,18.673187416973413,0,1,737.2247038560693
VEN-00855,0,28.713950172923493,1,0,756.1920456275166
VEN-00856,0,30.034687830241992,1,0,711.6204356234557
VEN-00857,2,18.330819049278816,0,1,789.6271393896832
VEN-00858,2,8.03903147258221,0,0,572.1022783775261
VEN-00859,1,25.21067660501747,0,0,743.6793156554941
VEN-00860,0,68.80775020025573,0,1,738.3138167005726
VEN-00861,1,27.2742243654771,0,1,653.3160568537138
VEN-00862,2,12.909807513922043,0,0,815.798119358863
VEN-00863,2,33.76043474260291,2,0,691.712527884991
VEN-00864,0,24.369217743339185,0,1,773.4495032158582
