vendor_reference,business_service_dependency_pct,viable_alternative_provider_count,single_region_delivery_pct,declared_subcontractor_count,relationship_manager_change_count_24m
VEN-00479,40.09525775833118,1,53.28602093133106,4,0
VEN-00480,18.80772375610822,4,55.61687527463505,4,1
VEN-00481,50.70131200269725,1,72.47891767136456,1,1
VEN-00482,63.9617704180278,4,36.71078615398694,4,0
VEN-00483,72.44268012966134,1,34.177531747247,4,0
VEN-00484,34.04941690333548,2,63.24536668680937,3,0
VEN-00485,26.08788447179598,4,41.05543099369828,5,0
VEN-00486,11.741277309595484,3,71.12032924464225,1,0
VEN-00487,74.67532608018658,5,36.78588625938445,2,0
VEN-00488,60.160406945872914,6,7.328894865717698,3,0
VEN-00489,15.555753683914425,2,64.4543908188807,3,0
VEN-00490,55.68656342285887,0,19.24505651390852,3,1
VEN-00491,60.625869490512486,3,50.7154154364028,2,1
VEN-00492,33.29416214243685,4,35.24993586309315,2,2
VEN-00493,31.61391583232041,1,58.77771996504364,3,1
VEN-00494,51.61348363030292,2,37.78318502435165,1,1
VEN-00495,1.0,4,55.97468011360506,3,1
VEN-00496,21.906560362607568,4,26.31472866011688,5,0
VEN-00497,46.65459582154065,1,48.64623264944693,3,0
VEN-00498,38.88574018393636,1,63.19524409845173,3,0
VEN-00499,63.30926615965612,1,24.32986297507022,5,0
VEN-00500,31.935604135762677,1,49.178546575777446,2,0
VEN-00501,57.36290460369662,3,50.015675947363626,3,0
VEN-00502,40.45614748270852,3,14.058112642666968,4,0
VEN-00503,30.394254668671845,0,71.70414827277399,3,2
VEN-00504,8.598395323188106,1,70.67034468949755,1,0
VEN-00505,24.27195891319574,4,21.95780254108735,3,0
VEN-00506,10.515801655738716,2,59.91923960924257,2,0
VEN-00507,78.67439167160062,2,61.24801951123743,3,1
VEN-00508,47.92833443792931,3,29.076550740296486,7,1
VEN-00509,38.47155464429945,2,19.82531717000031,3,0
VEN-00510,59.12985537468332,2,84.46279926768223,2,0
VEN-00511,50.94744844448673,3,75.04005409605354,3,0
VEN-00512,68.61333144992044,0,55.23049459089805,3,2
VEN-00513,18.382882365052343,2,20.07817859875455,1,1
VEN-00514,12.08351168461012,1,66.061608559942,7,0
VEN-00515,63.81069188295179,5,54.84170551996527,2,1
VEN-00516,75.19727668957914,2,40.76016482076113,2,1
VEN-00517,48.04662810595185,2,75.2739292155136,3,0
VEN-00518,10.424651571503189,1,54.64859000632379,1,0
VEN-00519,9.67886101127624,0,39.78705972015173,1,0
VEN-00520,36.80830576736667,1,22.93316370780461,7,1
VEN-00521,17.040501182660282,2,53.192406480520575,3,1
VEN-00522,28.406727700193,1,28.88972699647957,7,1
VEN-00523,33.58271375680606,3,20.26972974673317,5,2
VEN-00524,28.94779604026069,1,51.59150307812762,3,1
VEN-00525,30.41231454840961,1,32.15049660785541,1,0
VEN-00526,32.55838315527868,2,13.91707341687138,1,1
VEN-00527,34.78010353948874,1,73.26785746548924,2,2
VEN-00528,10.119183673649514,1,35.94290167726534,3,1
VEN-00529,81.8756671100786,1,51.94609820983391,5,1
VEN-00530,47.91250139394688,4,74.97597370207598,4,1
VEN-00531,22.161009116030662,1,51.64684983186222,5,0
VEN-00532,37.506743977967645,0,67.98179861488086,0,1
VEN-00533,16.406481523697554,3,23.64588340842565,4,1
VEN-00534,65.22386731394482,1,47.04693201180699,5,1
VEN-00535,36.06629192067867,4,61.56762786699848,2,0
VEN-00536,27.548127432195532,2,61.00746626456155,1,0
VEN-00537,27.96326573922648,1,22.741656522617987,2,0
VEN-00538,33.28401392194771,2,53.52410100575419,4,1
VEN-00539,43.48010132112863,1,53.39594649700826,4,1
VEN-00540,26.740001004611496,1,9.285259480885246,4,2
VEN-00541,39.89802423047873,3,48.77084001072943,3,0
VEN-00542,47.001594689465946,2,60.07319000444892,1,0
VEN-00543,29.1149946832913,3,47.518600094574296,2,1
VEN-00544,61.032210708108295,1,69.47807177472792,2,0
VEN-00545,16.94983551487055,2,44.6543777267222,2,0
VEN-00546,14.628784129378422,1,33.2820688877118,1,0
VEN-00547,22.528560629960136,3,54.28348155946557,1,0
VEN-00548,18.50587912554701,3,49.65762869164507,0,1
VEN-00549,26.85174577260112,2,27.89339459902628,3,0
VEN-00550,42.337159559142776,4,27.932351917705606,0,0
VEN-00551,13.747695388126902,1,43.25807893650989,2,1
VEN-00552,59.2790861926388,2,33.28652955085309,5,1
VEN-00553,37.92268418699859,0,22.283236440822343,5,0
VEN-00554,64.01420296863111,3,48.20816605929616,2,0
VEN-00555,24.836733118314577,3,62.18483872841013,5,0
VEN-00556,63.40581346305972,1,84.84880822563387,1,0
VEN-00557,35.43655702254823,2,25.96392195807118,1,0
VEN-00558,47.76026627404215,2,35.872446708715664,7,2
VEN-00559,38.9497814125044,3,56.2492095560654,2,0
VEN-00560,23.757645965986462,2,24.83432347940407,2,0
VEN-00561,45.80834831986444,1,47.37474768423841,5,1
VEN-00562,35.15614674561161,1,24.87345279580233,6,2
VEN-00563,17.469706633529295,3,60.94992414881308,4,0
VEN-00564,51.157074533917104,1,33.021444316951744,2,0
VEN-00565,17.456416436548558,0,85.01415972669703,4,3
VEN-00566,51.174193378147926,1,48.08255413671184,5,0
VEN-00567,31.63813195502717,4,57.78842561093867,2,0
VEN-00568,12.37262586025334,1,44.49905539898028,0,1
VEN-00569,50.414742032218655,2,24.38577422128181,4,2
VEN-00570,35.96801279639867,1,35.942967295410725,3,1
VEN-00571,44.12151087997191,0,85.54935115020278,4,0
VEN-00572,19.66311838360637,1,30.92827273654672,1,1
VEN-00573,27.65109883397156,1,38.577412990910645,1,0
VEN-00574,9.042429769434357,1,31.786054760717757,4,0
VEN-00575,50.42980462115499,0,50.11532399802376,9,1
VEN-00576,17.602649610302933,3,27.57435131741491,1,2
VEN-00577,35.440756332068844,1,45.47561263100943,5,0
VEN-00578,26.307912503627712,2,56.43435740502489,1,0
VEN-00579,17.323386336569566,2,32.41719075933689,2,1
VEN-00580,20.98532590403624,1,48.0699590411286,4,0
VEN-00581,69.22128283617222,1,31.227110378880603,4,1
VEN-00582,45.37582024596753,3,54.54865729647776,3,2
VEN-00583,27.777438137206765,1,37.33303879624681,4,0
VEN-00584,33.11212846470417,0,45.42674574248379,1,0
VEN-00585,25.88587497942675,4,52.31932448071541,3,1
VEN-00586,87.25510057632118,1,68.5817170059378,3,1
VEN-00587,82.35473633536769,1,45.60687128552704,5,2
VEN-00588,17.058414226973678,4,74.95249191009246,4,0
VEN-00589,26.76990006343584,1,22.0233529880262,1,1
VEN-00590,39.425640869889975,2,32.4672575035798,2,3
VEN-00591,17.258375957886408,2,48.35402848175385,7,0
VEN-00592,40.249632720592935,1,22.355640734253303,2,0
VEN-00593,44.35025891289715,2,31.02742744439928,1,0
VEN-00594,48.81996741267841,2,16.27937914338911,1,1
VEN-00595,36.10484316460357,1,47.21877081312842,0,0
VEN-00596,64.49127837673564,0,31.386999610021,3,0
VEN-00597,24.13371548457252,2,59.22933511316152,2,1
VEN-00598,21.914288398351182,1,60.46125186257177,4,0
VEN-00599,44.21248528437548,1,35.909818765395826,4,1
VEN-00600,54.59964823682333,3,35.95146972082585,1,0
VEN-00601,35.315140493618856,3,16.066899292133026,1,2
VEN-00602,65.32104179938419,4,62.47782700128086,3,2
VEN-00603,40.161405053218566,2,37.67717336448575,1,0
VEN-00604,58.47106779710541,0,67.442064245431,1,0
VEN-00605,33.18293682969965,0,54.62255845255043,3,0
VEN-00606,10.45206888244058,1,58.44588361646933,1,0
VEN-00607,44.099389421223314,4,35.51257251921553,4,2
VEN-00608,23.90606194300524,4,4.212128236854778,2,2
VEN-00609,56.1475616718872,3,44.96922641629876,5,0
VEN-00610,31.043717341049295,4,38.17764551891226,6,0
VEN-00611,9.016526172360644,3,57.39881867081055,6,0
VEN-00612,28.67655545363264,2,42.89333676200275,2,3
VEN-00613,60.50950009744642,1,29.910170067207048,2,0
VEN-00614,12.03112978223281,1,81.04866437929226,1,1
VEN-00615,27.7937393672633,2,53.04283024358667,5,0
VEN-00616,41.53031073972493,0,75.02699597631681,2,1
VEN-00617,52.62372823414873,2,18.58124664505636,2,0
VEN-00618,61.279718659929415,2,34.80632975760625,5,0
VEN-00619,78.17214247570257,1,52.65194322187667,4,0
VEN-00620,57.55929639606803,1,23.771845424552374,3,0
VEN-00621,53.85302829404627,1,12.093083777204772,3,0
VEN-00622,7.438117526934008,0,15.386250848131592,3,1
VEN-00623,63.24526070354658,1,62.863530966219,4,0
VEN-00624,17.32814875998884,2,45.54270649756248,0,0
VEN-00625,15.02972589991915,1,67.95271045871097,3,0
VEN-00626,23.919896147911796,3,71.72409920380643,1,2
VEN-00627,25.236619804628607,3,44.794609960350336,5,1
VEN-00628,28.88300501395432,0,29.80714802883253,4,1
VEN-00629,31.71885796977329,1,66.37084396504822,1,1
VEN-00630,18.385358870518164,6,45.499240654593294,1,0
VEN-00631,32.62836551517118,0,37.94728255484533,5,1
VEN-00632,5.173812740335298,2,44.75579015931792,7,0
VEN-00633,52.6882625305029,2,50.39471130866772,8,1
VEN-00634,86.95673699567335,1,68.76786989423925,2,0
VEN-00635,60.55433277324603,2,88.74221070491465,4,1
VEN-00636,45.4513111501009,2,35.168109717063984,2,1
VEN-00637,63.77958393589671,1,43.852099690893056,4,0
VEN-00638,45.72336452718229,4,11.539464721776408,0,0
VEN-00639,64.61442844808407,2,88.26127268771619,4,2
VEN-00640,34.98953465364136,4,77.88944058092639,3,0
VEN-00641,7.3717429812169,6,52.72801750652568,1,0
VEN-00642,35.45743003566569,2,18.9121572550759,2,0
VEN-00643,26.102827737088784,1,75.55005432938007,2,2
VEN-00644,54.17058863458927,3,92.61079879086184,4,0
VEN-00645,5.549472332810858,3,28.625436377967617,2,0
VEN-00646,22.4889971730977,1,8.260815997712758,0,1
VEN-00647,32.17108000173141,1,57.04359140790066,2,0
VEN-00648,73.03015465945832,2,42.49806628074101,3,0
VEN-00649,21.27806379845728,1,51.652866035018896,5,2
VEN-00650,42.92441595808604,2,78.42441692162231,1,0
VEN-00651,63.851218122245214,0,80.72470822142702,1,1
VEN-00652,50.01697890802013,3,33.4758867731308,4,1
VEN-00653,26.90431903694904,0,70.73437977781138,2,1
VEN-00654,68.82620402882847,2,51.86839122901696,3,0
VEN-00655,21.818965073338468,0,17.906525703434912,2,2
VEN-00656,31.268332715519023,4,26.987530119116123,4,0
VEN-00657,51.510694118402114,2,36.18901040485363,3,1
VEN-00658,32.710027635237026,1,9.114155620658265,3,0
VEN-00659,27.040710442850703,3,70.34441650222003,4,0
VEN-00660,37.81844537048056,1,37.36419064793861,3,1
VEN-00661,62.834090765766526,2,32.1900557869394,3,1
VEN-00662,59.38730122550563,4,47.77363602373434,2,1
VEN-00663,68.88708751911842,2,71.97652357725232,3,1
VEN-00664,40.71469972859742,1,23.96996742496736,3,0
VEN-00665,25.465138158989348,1,40.12504447217607,2,1
VEN-00666,17.9107331955115,3,37.51821197868207,1,0
VEN-00667,58.69392920573912,1,59.62313149044201,1,0
VEN-00668,46.0490735141701,1,56.43593835272321,6,1
VEN-00669,30.4208340474644,1,46.20336610344504,6,0
VEN-00670,4.291598054079131,2,42.93618951957897,1,1
VEN-00671,20.3798162847048,2,49.19138197611113,4,1
VEN-00672,61.66226618405245,0,56.22512439397872,6,0
VEN-00673,21.6322268456962,0,86.97390502278301,4,0
VEN-00674,10.59224661083115,3,55.1486631965666,4,0
VEN-00675,16.251279529080993,2,68.64984385811962,3,1
VEN-00676,60.153726498728766,1,40.082303769201125,5,1
VEN-00677,40.184418626102016,4,65.91653702931019,5,0
VEN-00678,73.66266426692857,2,88.71362009894067,6,0
VEN-00679,49.25869543492553,0,72.93703373390639,1,0
VEN-00680,24.768642921987592,3,63.97925582823597,1,0
VEN-00681,44.61315225892914,4,43.384883136077576,3,2
VEN-00682,60.390303367217456,2,84.9634442216694,7,3
VEN-00683,12.894832214175834,1,48.500175911235374,3,0
VEN-00684,25.277973608016367,2,41.90878064536403,2,0
VEN-00685,70.55632084762141,1,32.81095228576579,2,1
VEN-00686,15.41497630715478,5,13.276701346490846,6,2
VEN-00687,29.791266156814345,1,18.03122596552752,4,0
VEN-00688,23.86468007939433,0,58.61925755304976,3,1
VEN-00689,33.25898315176683,1,50.94227707512362,2,0
VEN-00690,83.79692877964405,2,30.14041716401264,4,1
VEN-00691,44.49367501181721,1,41.75349525841936,1,0
VEN-00692,22.885764241927813,1,60.42314735068326,3,2
VEN-00693,49.53281915302302,1,42.96696917550965,3,2
VEN-00694,67.68314294959684,2,77.9362046346199,3,5
VEN-00695,37.41869164505586,0,76.56310908343538,6,2
VEN-00696,10.788396154750032,4,40.99319674915684,3,1
VEN-00697,34.925588630486864,1,73.72123551154074,2,1
VEN-00698,35.05919031772571,0,38.16097436871211,4,0
VEN-00699,41.594592667552384,0,79.0619498255584,2,1
VEN-00700,62.7441831083822,5,28.67200247659088,3,0
VEN-00701,45.50270643106456,4,6.111181001736984,5,0
VEN-00702,43.94888680543495,2,46.52340582368766,5,1
VEN-00703,51.51117346059561,2,52.45607305246664,5,3
VEN-00704,67.92295551343672,0,44.43506212087739,3,1
VEN-00705,32.49050536930911,4,25.7099263958314,4,0
VEN-00706,59.4066811223217,1,13.360545018500266,2,1
VEN-00707,40.08733473463512,2,50.19548275276357,1,2
VEN-00708,35.93123250736968,2,68.13528712965817,4,0
VEN-00709,62.79856223585269,0,62.96176176765675,6,1
VEN-00710,13.895562644186176,0,39.934541295443175,3,0
VEN-00711,72.13599052151969,2,36.8596970660833,3,0
VEN-00712,26.29731681255909,3,59.0997613361339,2,0
VEN-00713,52.40934986721732,5,31.8476860546969,5,0
VEN-00714,57.7111650918055,1,76.49233528611205,2,0
VEN-00715,62.89536352141334,0,34.99319784037089,5,0
VEN-00716,48.33040163039862,3,23.14734928422691,0,0
VEN-00717,19.89097811953955,1,28.14530551610403,2,0
VEN-00718,42.295773334861,2,22.246079363916287,2,0
VEN-00719,17.93879348136902,0,77.78748000247538,2,0
VEN-00720,56.06703284866059,1,35.58198631289311,1,0
VEN-00721,40.22439492837944,2,24.050699074576222,0,0
VEN-00722,54.2782083889152,1,29.64227593675472,5,1
VEN-00723,21.31084926569507,2,74.15771584841946,4,1
VEN-00724,41.61612785460845,4,36.78959901549684,2,1
VEN-00725,94.72322408938535,2,56.890273990989805,2,1
VEN-00726,44.00912423874057,2,19.84730332517807,5,1
VEN-00727,35.81758109543112,3,35.8777475249741,5,1
VEN-00728,43.481387887342,3,48.23369012972174,4,2
VEN-00729,33.289284185418936,1,16.728590730336705,7,0
VEN-00730,9.989822256346107,2,60.5566387602172,4,3
VEN-00731,43.750494077945554,1,65.84497170599589,3,0
VEN-00732,40.08277440241544,2,42.459020273213824,0,0
VEN-00733,35.057476932906084,1,55.79253997889545,7,0
VEN-00734,72.00313056705022,4,32.692093054550966,5,1
VEN-00735,36.43006116392483,2,56.77860875740909,2,0
VEN-00736,40.63611653658498,0,42.94697642786269,2,0
VEN-00737,22.786458632909863,2,29.747916182948043,2,1
VEN-00738,31.99404367324264,1,50.9834727292716,2,1
VEN-00739,41.76139485846237,2,43.27824932374931,4,1
VEN-00740,57.53724335174638,2,36.39496586649916,6,2
VEN-00741,34.00566508852768,2,37.932393243167375,1,0
VEN-00742,21.01318214600833,0,22.172729688129028,4,1
VEN-00743,29.84519239837055,1,30.478050887002272,1,1
VEN-00744,76.19506465766347,1,19.519412266436657,2,2
VEN-00745,73.04883663893642,2,80.4253876613531,1,1
VEN-00746,54.21942132315619,2,28.39164442335123,2,1
VEN-00747,7.156551519478874,4,22.53632775222235,4,0
VEN-00748,63.39624516302322,1,62.060717205125705,3,0
VEN-00749,73.66963554730806,0,42.64717118630296,5,0
VEN-00750,64.98282069677157,2,18.65218779879868,5,2
VEN-00751,3.562278825840003,4,32.39174474588885,2,0
VEN-00752,16.18966814609993,2,71.1956944898874,9,0
VEN-00753,51.65777729169688,4,32.24109064617034,1,0
VEN-00754,29.48948941539433,1,36.18147957061576,4,2
VEN-00755,35.947322049041695,0,21.74713920706328,2,0
VEN-00756,43.58219817345048,2,63.64687184142925,4,3
VEN-00757,11.689178682801854,2,61.46060750822366,2,0
VEN-00758,49.48440628943344,2,27.044085230756664,4,2
VEN-00759,52.41771197115159,3,13.359506413325905,2,0
VEN-00760,32.34384730998058,2,36.53283794047745,2,0
VEN-00761,33.38029132473509,1,62.93680112705354,2,2
VEN-00762,46.154909013617264,2,28.42419296191045,3,0
VEN-00763,22.074247201961565,1,64.7641488401844,1,0
VEN-00764,27.55331584829953,0,29.22001462461369,2,0
VEN-00765,31.18174599204433,3,49.729437553245006,5,0
VEN-00766,38.91418240977124,4,29.08382416712737,2,1
VEN-00767,32.875211412292046,8,25.140393292667067,4,0
VEN-00768,66.63698329874508,5,83.67429408137261,5,0
VEN-00769,61.78804473123976,3,79.31174404365223,2,0
VEN-00770,40.74917362363757,1,46.59804321448682,1,1
VEN-00771,23.83965236601624,3,58.62505413710704,1,1
VEN-00772,7.353040326941759,0,64.02046425297556,4,0
VEN-00773,75.76819026498463,3,48.59829373941388,1,1
VEN-00774,32.96995246219076,6,24.431213964952097,3,1
VEN-00775,44.876262477849714,3,43.62248247888897,2,1
VEN-00776,52.62151130496326,4,38.41486526035898,4,0
VEN-00777,32.32245607094126,3,36.04110225282515,4,0
VEN-00778,20.026232961150868,2,17.44344063102318,3,0
VEN-00779,54.93345407072883,3,37.83588174435862,2,1
VEN-00780,29.016594880716912,1,22.757236417956925,4,1
VEN-00781,50.14424036055547,0,47.09394911600293,5,2
VEN-00782,21.6869938345078,1,64.62423460205913,4,4
VEN-00783,76.76968166815475,2,45.99247559872212,4,1
VEN-00784,49.98352397570447,1,66.62352373023283,6,0
VEN-00785,47.52954942322615,3,58.38558248103012,4,0
VEN-00786,42.70024337354412,1,51.11347089473986,1,1
VEN-00787,49.95315061277646,1,73.0114349066102,2,0
VEN-00788,16.384784066503915,1,60.70913444451457,4,0
VEN-00789,28.01035710650808,1,23.71616444159625,4,0
VEN-00790,78.70091718326783,2,43.10357087006296,5,2
VEN-00791,21.88801334954619,1,65.51477937174121,0,0
VEN-00792,41.1328553201855,2,43.97732289481234,5,0
VEN-00793,54.26711790222869,1,30.245599880218077,4,0
VEN-00794,37.77131111397674,1,37.78529803533221,3,0
VEN-00795,42.6078186461604,6,68.7953568604041,3,0
VEN-00796,48.152001113127085,3,78.57908691259593,4,0
VEN-00797,2.813127621165084,3,39.84070917458615,3,0
VEN-00798,32.889679143797395,1,45.21311791134792,2,1
VEN-00799,65.33114674494209,1,40.21207962403854,2,0
VEN-00800,57.1126416687159,4,57.70814641959176,5,1
VEN-00801,36.38770493692542,1,45.07424247154663,6,0
VEN-00802,34.41351426798745,0,50.73633386758781,2,0
VEN-00803,70.61472420720484,3,48.92468677214366,1,0
VEN-00804,31.7663280864698,1,53.56807991537814,4,2
VEN-00805,10.175373177371696,1,75.65153627339757,3,0
VEN-00806,32.31405198030411,3,36.90314248183855,3,1
VEN-00807,3.041565145096305,3,67.15916520372886,4,1
VEN-00808,27.53483072622516,1,69.8711394250322,4,0
VEN-00809,33.479209540310265,2,20.552720943890083,4,0
VEN-00810,5.715671888550668,1,35.42010777333678,6,0
VEN-00811,26.743985017896488,0,15.775556306193614,5,1
VEN-00812,35.47247753692533,1,27.163988799329505,4,0
VEN-00813,36.03622933666566,3,63.444289167910384,1,0
VEN-00814,23.106570012144097,1,69.45100902177327,6,2
VEN-00815,23.380446153322648,3,12.871831906733323,7,2
VEN-00816,18.87334351322309,1,39.07146217253543,1,0
VEN-00817,40.00020991805882,1,20.092895043992563,5,1
VEN-00818,17.302827863432306,0,48.20149201878609,2,1
VEN-00819,63.30772562723309,1,61.268617514663696,4,2
VEN-00820,29.965927852547285,1,33.42236445545308,4,1
VEN-00821,27.779543336618577,1,83.81994835973255,4,1
VEN-00822,69.75715840595447,1,20.25026634727026,4,1
VEN-00823,51.99369250322327,5,18.3566980852002,4,0
VEN-00824,21.353344433738798,2,50.85435903548693,3,0
VEN-00825,34.08742822148146,0,44.84663671442164,3,1
VEN-00826,36.58977339914763,1,26.00412417854072,3,0
VEN-00827,22.958237627004426,4,86.11449822337511,3,1
VEN-00828,24.20135623547668,0,68.66977817306008,4,1
VEN-00829,23.37098786431289,3,26.027332608098813,2,0
VEN-00830,18.83310419867809,4,48.063454614868334,4,1
VEN-00831,27.376861520030083,0,16.64831761661632,7,1
VEN-00832,84.61921256557562,1,51.29676968625204,3,0
VEN-00833,27.089836502705484,5,66.18248777488361,2,2
VEN-00834,25.31262383536907,0,24.740361771491813,3,0
VEN-00835,27.45613847653653,2,55.32004952064411,3,1
VEN-00836,34.11604275868941,0,38.55267455486706,2,0
VEN-00837,21.88534775654007,3,20.00810972420215,3,0
VEN-00838,22.916555577762622,1,54.03059810240152,2,0
VEN-00839,52.44445960278584,2,68.39224425419698,3,2
VEN-00840,18.259465240506813,1,21.88684284024398,2,3
VEN-00841,5.677497525338898,1,44.90743480757214,8,0
VEN-00842,65.64400706144491,2,36.15877193850686,3,0
VEN-00843,52.31317933539135,2,54.449053477564256,4,0
VEN-00844,3.106858249179142,2,45.49444982098358,3,0
VEN-00845,39.07811969134187,3,22.94888768414,3,0
VEN-00846,89.75284825860123,2,37.86966073686949,2,0
VEN-00847,58.9297532644152,1,40.05064197637528,2,1
VEN-00848,52.29546066914281,2,57.09140883482922,3,0
VEN-00849,29.41397936820371,3,32.27442277255938,3,2
VEN-00850,10.111343375809296,0,68.44014751491105,4,0
VEN-00851,49.61100603813588,1,68.6694499634693,1,1
VEN-00852,10.136657298735788,1,22.760535827107333,3,1
VEN-00853,27.05605572661789,6,49.47732357440106,3,0
VEN-00854,41.560743146164405,2,63.898690290408645,1,1
VEN-00855,54.2863949736342,3,55.37651787849883,1,2
VEN-00856,19.8794727434096,2,27.71575615274808,2,0
VEN-00857,68.0760442283156,4,27.375937744118232,4,1
VEN-00858,37.404077609027865,2,35.02263340400575,6,0
