vendor_id,country_risk,industry,criticality,inherent_risk,outsourcing_category,vendor_age_years,years_with_company,annual_spend_m,spend_growth_pct,spend_concentration_pct,contract_amendments_24m,contract_obligation_count,service_schedule_count,contract_age_months,contract_months_to_expiry,prior_review_on_time_rate,ownership_changes_24m,mandatory_training_completion_pct,review_days_overdue,risk_assessment_days_overdue,attestation_days_overdue,open_issues,overdue_issues,repeat_issues_24m,avg_remediation_days,risk_acceptances_24m,assurance_exceptions,high_severity_assurance_findings,control_maturity_score,independent_assurance_age_months,sla_breaches_12m,availability_pct,operational_incidents_12m,critical_incidents_12m,mean_incident_resolution_hours,executive_escalations_12m,complaints_12m,critical_vulnerabilities,avg_critical_patch_days,security_incidents_24m,penetration_test_high_findings,external_cyber_score,revenue_growth_pct,debt_to_ebitda,current_ratio,credit_score,days_payable_outstanding,invoice_disputes_12m,service_dependency_pct,alternate_provider_count,geographic_concentration_pct,subcontractor_count,relationship_manager_changes_24m,overdue_review_12m,control_deficiency_12m,concentration_event_12m,financial_distress_12m,contract_non_compliance_12m,any_risk_event_12m
VEN-00049,Medium,Payments,Low,Low,Outsourcing,11.978394657231592,1.7192032102061694,0.6061706989235208,22.76759464573009,33.559393410103986,4,35,5,99,17,0.947288226607829,0,100.0,191,0,114,0,0,1,44.51673500977888,0,2,0,3.474709878302237,11.722021371416288,1,98.8673936006979,1,0,8.86037991526927,0,0,1,34.622852413194785,0,1,641.2824763883973,-4.8604254647120655,1.814137583087971,0.7582122971661867,788.1604073155574,52.82425418925413,0,20.922399171852632,1,62.92713382984337,3,2,0,0,0,0,1,1
VEN-00050,Low,Facilities,Low,Medium,Non-outsourcing,7.417529885260564,7.417529885260564,10.459604808695826,-16.101519979288724,31.224158308136,1,28,6,66,16,0.8963125251778624,3,91.40433935483104,0,0,0,4,2,0,50.67331876387056,0,0,0,1.9917515622071928,8.492199712144947,2,99.51990189246384,2,2,25.87873849861601,0,0,3,35.509327296811435,1,0,594.1748946635735,-26.65245525444344,2.868731447393808,1.5236659997577031,657.6119706071929,41.81202854742465,0,56.03078324009135,2,88.98480873846678,2,0,0,0,0,0,0,0
VEN-00051,Low,Payments,High,Medium,Non-outsourcing,12.82905875133837,1.7303506147377732,2.233011416233728,-3.833375036700645,24.271084432643168,1,25,5,68,-4,0.8302473964210915,1,92.76646200624724,0,0,0,3,1,0,28.93837987525645,1,0,0,3.481378007028296,18.453782457166568,1,100.0,1,0,32.25301746741208,0,3,1,15.531065648856282,1,0,796.1765308162535,24.47380619302591,2.235019657598183,1.2733286759295297,874.0560129964822,45.08079621411333,0,22.72698532398427,2,56.966109521525375,4,1,0,0,0,0,0,0
VEN-00052,Low,Facilities,High,Medium,Non-outsourcing,10.300244182322732,8.663423842105122,4.249589274765239,-9.33526519940266,16.110173764512286,3,32,4,105,6,0.9165524313631492,0,87.45786014981488,116,77,0,6,1,0,86.73894193851848,0,0,0,2.80756091038988,12.122238049830326,0,98.89723613265636,1,0,14.150376137650634,1,1,0,68.89170513275812,0,1,525.6626398276943,-29.55564500483686,1.6766716067639975,0.9558544949178844,693.5237237205433,23.09047698184621,0,56.8909963857919,0,10.701745438678817,0,1,0,0,0,0,0,0
VEN-00053,Medium,Telecommunications,Medium,Medium,Non-outsourcing,10.793216084928549,6.464956867119684,0.5957654924978875,16.968803801649862,13.164719106876833,2,30,3,90,34,0.850257147401545,0,93.35889423843236,0,0,48,5,2,0,145.176392534472,1,4,0,2.996769136828929,24.928723001854674,3,99.50877268616406,0,0,5.742099623544543,2,0,0,27.839195724491507,0,1,901.3362128045534,22.22212697423914,2.478981841614869,0.9865285032048304,535.5209694340729,108.65175466405216,0,38.36831688102314,1,59.02171845902176,5,2,0,0,0,0,0,0
VEN-00054,Medium,Professional Services,Low,Medium,Non-outsourcing,18.66381219642787,4.868313450612127,1.9354323645290687,17.899150257853087,7.563278547287074,1,35,2,91,11,0.6575634583004645,0,99.23344686747696,105,0,50,4,1,1,55.51623246056301,0,0,0,3.2974831276545,4.948306428071482,0,99.7191559782053,2,1,14.271365768251393,1,0,0,35.90283164562231,1,0,700.8459145445952,8.261950009356653,2.623879823867992,1.112039974328345,889.7137068771524,28.26661924701503,2,56.84892331502562,3,89.96684524080764,5,0,0,0,0,0,0,0
VEN-00055,Medium,Professional Services,High,High,Non-outsourcing,11.759138702863495,4.728769989987059,1.308548309021652,-8.213818766517928,8.964949647709327,1,32,4,84,2,0.9085982907074316,1,93.93708439686284,0,0,0,4,1,0,70.66760579158802,1,1,0,3.720935739259536,16.56825462954414,2,99.70410451019326,2,1,12.517804137519247,0,0,1,51.55092033849102,0,0,907.2733201693408,7.038414885069316,3.126992267388737,0.8722754410001715,763.3171203538396,13.109029044319207,0,11.216666184776631,1,47.404423614621294,3,0,0,0,0,0,0,0
VEN-00056,Medium,Payments,Critical,Medium,Non-outsourcing,9.809639709970371,4.106925751257977,27.48297506416821,62.74968860975868,72.57755276306307,3,28,6,96,22,0.6798409700924268,2,93.02096047880433,0,0,0,3,2,0,125.2817368626299,0,2,1,3.3013900241133203,17.034641997243902,2,99.99205322119938,4,1,46.80567735145944,1,0,0,110.59731735832676,1,0,850.1712615937397,10.294740048828691,1.5186664232787963,1.3146850095746363,835.8898229950792,43.33026346160166,0,11.613124015340723,2,31.432581965303868,5,1,0,1,0,0,0,1
VEN-00057,Low,Telecommunications,Medium,Low,Material outsourcing,6.279981619564737,6.279981619564737,1.2734378704730458,7.260778149008901,25.04755228034956,1,28,4,93,47,0.7273710843321738,0,99.45207912270465,0,73,123,0,0,0,117.724932015797,1,3,1,2.645577910578557,9.138396553257866,3,98.65379008704498,0,0,22.70428193115527,0,0,1,107.02519370618252,0,0,814.5197228449972,-14.17752082860111,2.5412405478295805,1.1454197818276728,508.813949540123,34.050305170218216,0,55.07640116293705,1,75.74447695945985,1,1,0,0,0,1,0,1
VEN-00058,Low,Facilities,Medium,Medium,Material outsourcing,12.496581849295543,2.0391536782371484,9.666963962336531,10.775106458117005,18.95139853819337,3,29,2,96,16,0.6196623241578019,1,100.0,0,0,115,1,0,0,44.52718103447568,0,1,0,4.765364155468288,11.65495566725155,1,99.90350820512651,0,0,17.524518879132902,3,1,0,26.111707268541263,0,1,750.0230139040762,-4.354818454604837,4.964978711503893,0.8996696415024463,607.9967671416498,21.01657119146487,0,42.221733527394,4,39.73310783794881,5,0,1,0,0,0,1,1
VEN-00059,Low,Facilities,High,Medium,Non-outsourcing,16.681195590843178,3.412132525511055,9.816859879836894,44.274300214338965,19.61931645676788,1,23,5,49,44,0.8328136506483189,1,100.0,0,0,0,1,1,1,48.03964971786776,0,2,0,3.250184441551748,5.201966292437396,1,100.0,0,0,13.28631112325867,0,0,0,49.531432306132,1,0,701.8641323265159,-10.87497123461523,1.8044689037541344,0.81302992445872,702.2467280328525,66.54979947154166,0,64.35123112721529,2,43.03196037053566,2,3,0,0,0,0,0,0
VEN-00060,Low,Technology,High,Low,Outsourcing,9.895592122355843,9.895592122355843,9.518150665704391,-15.623056526972796,45.30815197104236,4,19,5,88,36,0.7396688742843897,2,100.0,0,0,0,1,0,2,120.7052001288474,1,2,0,3.36661725410577,24.5848222514528,4,100.0,0,0,10.5379803102674,2,1,0,27.64442529574881,1,1,680.4497638596607,-18.413426126143683,1.2488900884988003,1.033123848125857,496.5593640055429,58.683366181746166,1,19.15759464175716,3,42.12764784393956,3,0,0,0,0,0,0,0
VEN-00061,Medium,Technology,Critical,Low,Non-outsourcing,16.61594773663758,16.488096480748247,1.414444445594342,-6.063538761750372,38.018244815753086,1,33,4,62,14,0.8057871258023954,0,96.10425047288612,0,0,135,2,0,0,111.10297555116804,1,1,0,3.842501366518323,6.485104956449492,6,98.02000352715056,1,0,5.104536027181807,0,0,0,34.456667597405975,0,2,559.3003421756428,-36.03880393439156,0.7358318345453386,0.7443463489588644,753.8734766882394,52.93156101955474,0,1.6381244978110423,3,42.185865176164846,2,1,0,0,0,0,0,0
VEN-00062,Low,Technology,Medium,Medium,Outsourcing,12.582864234190003,4.440762875297677,19.794136918464336,15.70862257053598,10.55189141022455,4,28,3,103,35,0.6661529927847161,0,86.10698279408145,0,0,0,3,1,0,93.97229262539722,0,0,0,2.229649747725829,3.7406862107956096,2,100.0,3,0,30.05289792811982,0,0,4,43.21772395704683,0,0,868.5237770090539,10.203037314721511,1.1670708944196648,1.0043941715296978,660.4079306696482,27.114198872736708,1,73.76990967113912,1,38.28626079203558,3,1,0,0,0,0,0,0
VEN-00063,Low,Cloud,Low,Medium,Material outsourcing,11.302828474512571,5.481972306947438,24.863466841697523,-31.842661038588474,21.83313538207846,2,29,4,60,27,0.5017533785448584,1,90.34472171033444,0,9,0,4,1,1,114.90721546558922,0,3,0,4.533872094770132,23.986963327705407,4,98.80328629145878,2,1,6.342356088561532,0,1,0,62.9400623310397,1,1,811.079346802676,14.158639709018306,1.5970975205748046,0.9609279416060292,709.3251390997983,56.35256840262095,0,41.74624023829462,2,21.45313807575933,3,0,0,0,0,0,0,0
VEN-00064,Medium,Cloud,Medium,High,Outsourcing,13.340534460939857,2.3229304858991564,4.070752375512572,1.5887732856879904,26.490495852657205,5,23,4,12,5,0.8814763808867758,1,91.4443052398846,195,0,0,4,0,1,28.51176636238377,0,0,0,2.659450523931026,6.718294767808857,3,100.0,4,0,18.234265207207105,0,1,1,43.22358479165991,0,0,818.2774747163526,-6.415692049528396,7.449096594824483,0.7722430230553163,578.2028583105842,67.81929055185596,0,50.70197863295103,2,34.11469275749662,4,0,1,0,0,1,0,1
VEN-00065,Low,Technology,Medium,Medium,Outsourcing,5.427531620905191,2.9111937223377167,1.6291546306125295,63.37367295537145,46.56390732757476,1,18,7,98,21,0.9727401926204589,0,95.39530346867308,0,0,0,2,0,0,54.55293296752169,0,1,0,2.9979058153709577,32.13898900636091,1,98.81784858166992,1,0,18.00596631073185,0,0,0,61.66812779484619,0,0,711.1025232863566,45.16451438856832,1.518612314464664,2.0102146811996944,536.650144981301,36.44349169983912,1,83.32730972798016,2,53.85751066559287,4,1,0,0,0,0,0,0
VEN-00066,Low,Technology,High,Low,Non-outsourcing,9.017353263511016,0.8936693955580307,1.0547340962260767,57.38262792560252,40.18878524768697,1,23,3,61,9,0.607619501787616,0,100.0,0,0,0,2,1,1,28.81010856664884,0,2,0,4.310694318635923,32.10421615953212,4,100.0,2,0,14.04522716941822,0,0,0,29.36719783135849,1,1,774.8555404363077,37.95898229323112,1.100786783020429,1.401064601780082,506.5420445628551,47.08351322267483,1,9.577121697841038,0,17.256415496215887,2,1,0,0,0,1,0,1
VEN-00067,Low,Telecommunications,Low,Medium,Non-outsourcing,9.193536758617393,1.408098610209031,4.567358576833226,32.224839908441496,24.00225187306792,2,26,3,5,29,0.8746156732829939,0,96.11750721812248,0,0,150,2,0,0,105.69273288323528,1,2,0,3.444336205416703,10.014427812802074,2,99.21319078787528,0,0,25.850700559878764,1,1,1,79.85334619187232,0,0,853.704511596248,0.5277843069564696,2.609619522942639,1.0260387971060496,688.1564119610043,45.03026701008076,1,37.16320646639674,0,76.46900061914751,5,1,0,0,1,0,1,1
VEN-00068,Low,Facilities,Medium,Medium,Outsourcing,10.112508196463056,3.7511599168867207,2.9194420537741657,39.934316133449386,81.6128296263344,2,23,1,100,-5,0.6136841330772886,0,86.05274285927631,0,0,0,5,2,0,25.6683914598459,0,2,0,4.333953120571069,7.226088443203118,2,99.2719463845396,2,0,16.30589812548478,0,1,2,27.13075077723748,1,0,900.8450087970684,-6.961962203561885,1.8059467420878776,1.6322569216273142,690.0380479826472,28.8539722389562,0,49.88744156389454,4,59.7773504720515,5,0,0,0,1,0,0,1
VEN-00069,Low,Payments,Critical,High,Non-outsourcing,24.31884503194788,8.902318689029764,3.3233943342869923,21.321285978265827,29.60686483578042,0,20,2,7,-3,0.6105963889209811,4,100.0,0,0,0,4,1,0,89.04577078872487,1,2,0,3.737285962973227,10.962005663901444,4,99.14279036825172,1,0,13.08654956376475,2,0,2,21.272111716901428,0,0,712.0415281102561,9.863049496136195,1.8157986235942063,1.221789953042505,656.5945231879491,53.51224284794896,0,38.41026888448742,4,62.08647867793935,4,0,1,0,0,1,0,1
VEN-00070,Low,Facilities,Critical,Medium,Outsourcing,11.488940933773264,4.877717449830783,0.6171429090607893,-3.650909083948276,14.592867082649024,1,25,4,14,18,0.9781023032892228,0,97.13328277783609,51,0,0,2,0,1,119.81609504844504,0,0,0,3.757152883751197,6.774314216522264,3,99.25631993455202,0,0,19.32946009626212,0,0,1,34.8956647274285,0,0,647.5309351998404,-7.614318350792502,1.856939430395803,1.2495797253282743,540.5005523679532,18.41847567386237,0,73.40433905516184,1,41.07042213834016,5,0,0,0,0,0,0,0
VEN-00071,Low,Payments,High,Medium,Outsourcing,4.968402465620822,4.968402465620822,2.818613637098026,52.37657283719323,37.72525823339424,0,30,3,86,27,0.8830657294810079,0,97.6462075310572,0,177,0,2,2,0,50.13410999993352,2,0,0,2.259209081183565,9.498311543067937,2,98.72706910895135,3,0,32.757026717808294,0,1,0,86.72212518306361,0,0,695.0010827559843,-34.188838244218985,0.6544294417548469,0.788869487029277,676.6051675064775,48.62631840589116,1,17.721389207708725,1,45.08264975575715,7,2,0,0,0,0,0,0
VEN-00072,Low,Payments,Critical,High,Non-outsourcing,7.93066165479347,3.432526731519878,9.56617553704993,-17.618259879292786,60.72305486510634,2,21,7,19,24,0.8802120067023055,2,100.0,0,0,0,3,0,0,127.9158060639346,3,0,0,2.456328334189104,2.950016597908212,2,99.94697275443347,1,0,20.47383214274823,0,1,1,21.572355490428475,0,1,779.5529311910409,-17.854914974084295,2.505997217407419,1.495642447144658,711.0150380201206,44.71026158109531,1,35.06930004888225,1,36.59101858299573,4,1,0,0,0,0,0,0
VEN-00073,Medium,Professional Services,Low,Medium,Outsourcing,10.797708013897644,9.985275109230152,6.663888032148039,34.14846755579144,29.54992916066014,1,24,2,33,-3,0.8509681448606932,1,100.0,0,102,0,4,2,1,49.17653737501599,0,1,0,4.639515353600576,17.57821242022715,0,99.4359593805498,2,0,6.6453293147388415,0,3,1,17.662469808294578,0,3,629.9348173781522,0.7278272584023728,1.524320184259033,0.6629508296501666,759.7665829171581,26.942754010049395,0,61.14083433821289,3,43.02620096857962,3,3,0,0,0,0,0,0
VEN-00074,Low,Cloud,Medium,Low,Outsourcing,11.736650394992369,11.736650394992369,1.723687472068055,-5.748106294223465,47.04962142164197,2,26,3,49,-1,0.7665437173242797,0,98.65020891422016,0,0,0,4,1,0,32.20344896552118,1,2,0,3.8070561112897896,40.84514893138318,3,99.22569557128304,1,0,38.65180375230906,0,2,1,42.86835364007948,0,0,759.4719601600949,-7.220972656310803,2.3673532833522617,1.31308955084985,728.396755588421,84.85548207362584,0,4.409057764437349,5,33.61472992352025,2,2,0,0,0,0,0,0
VEN-00075,Low,Telecommunications,Low,Medium,Outsourcing,2.0180630865039726,2.0180630865039726,2.4110302331861937,-4.122302370586652,61.88162133879681,0,25,3,117,-1,0.4901194381491101,1,92.75413302898602,180,0,0,2,1,0,139.3612034557216,0,0,0,3.7325008181604105,12.651125730624669,3,99.76107166768765,2,0,9.094076524067926,1,2,2,74.20745381633819,0,1,751.695031917285,-6.5123638699952,1.807601017304164,0.6799972469575476,522.9309226418503,72.51912697368402,3,35.8632635445376,5,31.12615375732206,4,1,0,0,0,1,0,1
VEN-00076,Low,Payments,Critical,Medium,Outsourcing,13.916182072713616,0.8414858503782064,0.540549865796541,22.54384445337975,63.94808104727024,2,30,4,68,-3,0.8633418907862289,0,100.0,0,0,0,2,1,1,68.53809049316013,0,1,0,3.648034603597942,0.7749499641065151,4,99.06362365360408,5,2,16.38562889090968,0,2,0,14.64347126221608,0,0,900.7590314979466,28.78485692188915,3.822272301204887,1.5942881027568772,752.8495355809825,41.939917378023736,1,37.76904685493079,3,17.531157002140848,5,1,0,0,0,0,0,0
VEN-00077,Low,Facilities,Critical,Medium,Outsourcing,14.209732196694908,0.8217316599493291,1.3076381886174269,62.91734807370125,37.38144950844388,2,32,2,117,49,0.80827921503351,0,74.94935902854911,0,0,0,2,1,1,44.248709167960754,1,1,0,3.222164844100368,8.98633537625193,0,99.22204846902726,1,1,11.047558504417788,1,0,2,50.00316659253034,1,1,779.5068967574769,34.986530415190806,2.3303055966341506,1.5292114093918878,705.5268162017563,30.801567453432163,0,47.956511127699606,3,17.843587912852406,3,1,0,0,0,0,0,0
VEN-00078,Medium,Cloud,Low,High,Non-outsourcing,6.128226627397877,1.4822713977867477,1.8700567697882635,46.57385416657105,27.444848082155666,0,37,4,87,10,0.9139752333190748,2,82.85467697796187,178,0,0,1,0,1,42.45552417828885,0,1,0,4.57346378978575,3.138566777121552,2,98.58435413671924,0,0,71.5759242606118,1,0,1,57.621185450219485,1,0,714.7406198384571,4.9411205470289215,4.042079105145162,1.5316939370871707,446.9501297039656,50.84015444437882,1,60.694328286865286,1,37.15508238474731,2,0,1,0,0,1,1,1
VEN-00079,Low,Cloud,Low,Low,Outsourcing,16.452404633542002,2.7849973372429537,5.456178896079206,17.14654257354914,48.075377439762654,5,32,2,35,46,0.8867535963471587,0,100.0,0,0,0,4,1,0,58.18812296327892,0,2,1,3.891427735512952,13.297804339497809,2,99.20350489721258,0,0,16.20517247102923,0,1,0,33.31884075996315,1,0,751.7550357285685,17.590965848453138,2.833500113358369,1.0056154073931307,772.8127982975724,58.76396973676279,0,50.619173051172325,2,85.17647709976956,4,1,0,0,0,0,0,0
VEN-00080,Medium,Telecommunications,Medium,Medium,Non-outsourcing,9.859560490809374,8.526082248722572,1.249842106346175,9.697560375269063,13.826782279252932,2,27,4,68,25,0.8887446191374451,0,89.73397765290309,0,0,0,3,1,0,82.58137144650561,2,0,0,4.090096977750331,14.829947652612688,1,100.0,1,0,14.408943546350113,0,0,2,19.30533586998425,0,0,785.4259743988524,20.604436774227658,0.8953429420306863,0.6118649705544921,608.4377722393306,34.21044025036665,2,27.92205957905886,3,50.04157480272292,1,1,0,0,0,0,0,0
VEN-00081,Medium,Technology,Low,Low,Non-outsourcing,6.772207950182965,3.658925043001604,0.8697204722692555,29.099856303635143,25.20555309899903,1,34,2,41,60,0.7354671067254276,0,89.60672774258056,0,0,0,3,2,0,99.96028230817136,1,0,0,3.790524795590963,15.334856696406831,3,99.97330448002997,1,0,18.70843094318009,0,1,0,38.19794862538276,0,0,875.3193640531312,-1.4317593455823625,2.927246457913589,0.6998151476921761,782.4137809890781,80.78721201146698,0,78.04701599744142,1,13.419807457033109,2,1,0,0,0,0,0,0
VEN-00082,Low,Payments,High,Low,Material outsourcing,5.892240732769415,5.892240732769415,6.255411915631032,44.85941806361682,23.57140131968069,3,25,1,26,59,0.7378872947882354,0,100.0,7,0,0,5,1,0,68.07888592897746,1,2,1,3.29068218303866,14.279792802130247,5,99.701687160035,2,0,34.79364678467847,1,1,1,14.548711934056508,0,1,852.1394021329832,-12.72444861025058,1.6787786275200145,1.263218973832762,656.9410249476985,70.60108807505516,0,20.89383548599757,3,62.28165985419989,3,1,0,0,0,0,0,0
VEN-00083,Medium,Payments,Low,Medium,Non-outsourcing,13.770987415656707,3.182553587438832,1.7076783538566558,-39.53505339072604,24.75031697752917,1,26,6,65,33,0.687455139156698,0,95.90322656886958,0,160,0,1,1,0,146.9691982149257,0,1,0,3.468402790987532,15.702106006369576,2,99.7954575956833,1,0,6.441916470027484,0,1,4,50.52218329165069,0,1,840.2723321611232,-4.151430944348501,2.1266930819688827,2.178502896711752,629.6765547291728,98.47888230238333,1,92.78035580129092,2,42.40216289321302,5,0,0,0,0,0,0,0
VEN-00084,Low,Technology,High,High,Non-outsourcing,8.207196901542213,8.207196901542213,1.0802157318060224,4.57073030140498,34.85659599317899,2,31,5,102,55,0.9734587062149116,0,94.64495639061658,0,134,0,1,0,0,26.59065996905558,1,1,0,3.0455178647733594,10.186896455358816,0,99.70270259683912,2,0,22.707279109976337,0,1,3,52.54784228460532,0,1,680.5731089487291,-9.7517841867898,2.185055607655978,0.8310901138069497,664.7557573953621,79.01642121693712,0,39.70611854961096,3,78.16188563393315,2,1,0,0,0,0,0,0
VEN-00085,Low,Payments,Medium,Medium,Non-outsourcing,12.349049613209235,11.639507694462536,6.643594007989119,-20.41571441874801,43.6774424166556,1,26,3,95,19,0.8824280349123127,1,97.0966552308204,0,0,0,4,1,0,93.78600830486867,0,1,0,3.707662390643789,26.52176119969566,1,99.14262742423934,1,0,20.525183154014165,0,1,2,27.03419893845989,0,4,674.3687500152283,-28.67882226930407,1.6115912563990078,1.2190449869386195,807.9273968422258,63.01335749288797,0,38.48539261724252,2,25.882589200568106,4,0,0,0,1,0,0,1
VEN-00086,Low,Payments,Medium,Medium,Material outsourcing,5.796559272622417,3.472490750702338,4.50262751995072,2.095640576070488,71.29628146946841,3,31,2,32,19,0.7480596621751137,2,100.0,0,0,0,0,0,1,132.20079372218547,1,2,1,3.8351241683372015,10.612577050127962,2,100.0,3,0,13.410086585964372,0,0,0,26.67392510212528,0,1,634.6792096702026,-0.515580257058823,1.0069314922246015,0.506371714430579,869.2282065313613,27.99123053085682,2,67.30335729210516,0,37.20231271776671,1,1,0,0,1,0,0,1
VEN-00087,Medium,Facilities,Low,Low,Material outsourcing,9.249915785931664,2.528401212795929,2.163617697219541,-25.96342456864879,4.924061008225394,1,23,3,32,0,0.8126014452629264,2,100.0,0,12,0,2,0,0,146.49171836164933,1,0,0,3.39645915658971,10.1283903433896,4,98.57304180101744,0,0,23.012952015663497,0,0,1,57.83632936946321,0,0,881.2777030430863,17.93377081817971,1.920612577712176,0.8963000346462235,586.201581100353,15.19219639887772,1,12.018674288741376,2,28.417190982236257,2,0,0,0,0,0,0,0
VEN-00088,Low,Professional Services,Critical,Medium,Non-outsourcing,13.331974863015493,11.731869275329208,1.847052634096641,-40.76384455527949,35.836701391994765,0,27,3,103,30,0.8375677554401486,0,82.9547032338074,0,0,32,5,1,0,64.39182150239924,0,1,0,5.0,20.803960999460404,5,99.67014512361249,1,0,30.06790806834553,1,1,1,42.38127855092694,0,0,706.5577787744785,23.342240560747754,1.836123761365981,1.86025101964381,567.303413803004,20.91931867530932,1,66.31257539829369,4,51.51135877266,2,1,0,0,0,0,0,0
