vendor_key,overdue_review_12m,control_deficiency_12m,concentration_event_12m,financial_distress_12m,contract_non_compliance_12m
VEN-03278,0,0,0,0,0
VEN-03279,0,0,0,1,0
VEN-03280,0,1,0,0,0
VEN-03281,0,0,1,0,1
VEN-03282,0,0,0,0,0
VEN-03283,0,0,0,0,0
VEN-03284,0,0,0,0,0
VEN-03285,0,0,0,0,0
VEN-03286,0,0,0,0,0
VEN-03287,0,0,0,0,0
VEN-03288,0,0,0,0,0
VEN-03289,0,0,0,0,0
VEN-03290,0,0,1,0,0
VEN-03291,0,0,0,0,0
VEN-03292,1,0,0,0,0
VEN-03293,0,1,1,0,0
VEN-03294,1,0,0,0,0
VEN-03295,0,0,0,0,0
VEN-03296,0,0,0,0,0
VEN-03297,0,0,0,0,0
VEN-03298,0,0,0,1,0
VEN-03299,0,0,0,0,0
VEN-03300,1,0,0,0,0
VEN-03301,1,1,0,1,0
VEN-03302,0,0,0,0,0
VEN-03303,1,0,0,0,0
VEN-03304,1,0,0,0,0
VEN-03305,0,0,0,0,0
VEN-03306,0,0,0,0,0
VEN-03307,0,0,1,0,0
VEN-03308,1,0,0,0,0
VEN-03309,0,0,0,0,1
VEN-03310,0,0,0,0,0
VEN-03311,0,0,1,0,0
VEN-03312,0,0,0,0,0
VEN-03313,0,0,0,0,0
VEN-03314,0,0,0,0,0
VEN-03315,0,0,0,0,0
VEN-03316,0,0,0,1,0
VEN-03317,0,0,0,0,0
VEN-03318,0,0,0,0,0
VEN-03319,0,0,0,1,0
VEN-03320,0,0,1,0,0
VEN-03321,0,0,0,0,0
VEN-03322,0,0,0,0,0
VEN-03323,0,0,0,1,0
VEN-03324,0,0,0,0,0
VEN-03325,1,1,0,0,0
VEN-03326,0,0,0,0,0
VEN-03327,0,0,0,0,0
VEN-03328,0,1,0,0,1
VEN-03329,0,0,0,0,0
VEN-03330,0,0,1,0,1
VEN-03331,0,0,0,0,0
VEN-03332,1,0,0,0,0
VEN-03333,0,0,0,0,0
VEN-03334,0,0,1,0,0
VEN-03335,1,0,0,1,0
VEN-03336,0,0,0,0,0
VEN-03337,1,0,0,0,0
VEN-03338,0,0,0,0,0
VEN-03339,0,0,0,0,0
VEN-03340,0,0,0,0,0
VEN-03341,0,0,0,1,0
VEN-03342,0,0,0,0,0
VEN-03343,0,0,0,0,0
VEN-03344,0,0,0,0,0
VEN-03345,0,0,0,0,1
VEN-03346,0,0,0,0,0
VEN-03347,0,1,0,0,0
VEN-03348,0,0,0,0,0
VEN-03349,0,0,0,0,0
VEN-03350,0,0,0,0,0
VEN-03351,1,0,0,0,0
VEN-03352,0,0,0,0,0
VEN-03353,0,0,1,0,0
VEN-03354,0,0,0,0,0
VEN-03355,0,0,0,0,0
VEN-03356,0,0,0,0,0
VEN-03357,0,0,0,1,0
VEN-03358,0,0,1,0,0
VEN-03359,0,0,0,0,0
VEN-03360,0,0,0,0,0
VEN-03361,0,0,0,0,0
VEN-03362,1,0,1,0,0
VEN-03363,0,1,0,0,0
VEN-03364,0,0,1,0,0
VEN-03365,0,1,0,0,0
VEN-03366,0,1,0,0,0
VEN-03367,0,0,0,0,0
VEN-03368,0,0,0,0,0
VEN-03369,0,0,0,0,0
VEN-03370,1,1,0,0,0
VEN-03371,0,1,0,0,0
VEN-03372,0,0,0,0,0
VEN-03373,1,0,0,0,0
VEN-03374,0,1,0,0,0
VEN-03375,0,1,1,0,0
VEN-03376,0,0,0,0,0
VEN-03377,0,0,0,0,0
VEN-03378,0,1,0,0,0
VEN-03379,0,1,0,0,0
VEN-03380,0,0,1,0,0
VEN-03381,0,0,0,0,0
VEN-03382,0,1,0,0,1
VEN-03383,0,0,0,0,0
VEN-03384,0,0,0,1,0
VEN-03385,1,0,0,0,0
VEN-03386,0,0,0,1,0
VEN-03387,0,0,0,0,0
VEN-03388,0,0,0,0,0
VEN-03389,0,0,0,1,0
VEN-03390,0,1,0,1,0
VEN-03391,0,0,0,0,0
VEN-03392,0,0,0,0,0
VEN-03393,0,0,0,0,0
VEN-03394,0,0,1,0,0
VEN-03395,0,0,1,0,0
VEN-03396,1,1,0,0,0
VEN-03397,0,0,0,0,0
VEN-03398,0,0,0,0,0
VEN-03399,0,1,0,0,0
VEN-03400,0,0,0,0,0
VEN-03401,0,1,0,0,1
VEN-03402,0,0,0,0,0
VEN-03403,0,0,0,1,0
VEN-03404,1,0,0,0,0
VEN-03405,0,1,0,0,0
VEN-03406,0,0,0,0,0
VEN-03407,0,1,0,0,0
VEN-03408,0,0,0,0,0
VEN-03409,0,0,0,0,0
VEN-03410,0,0,1,0,1
VEN-03411,0,0,0,1,0
VEN-03412,1,0,0,0,1
VEN-03413,0,0,0,0,0
VEN-03414,1,0,0,0,0
VEN-03415,0,0,0,0,0
VEN-03416,0,0,0,0,0
VEN-03417,0,0,1,1,0
VEN-03418,0,0,0,0,0
VEN-03419,0,0,0,0,0
VEN-03420,0,0,0,0,1
VEN-03421,0,0,0,0,0
VEN-03422,0,0,0,1,0
VEN-03423,1,1,0,0,0
VEN-03424,1,0,0,0,0
VEN-03425,1,0,0,0,0
VEN-03426,0,0,1,0,0
VEN-03427,0,0,1,0,0
VEN-03428,0,0,0,0,0
VEN-03429,0,0,0,0,0
VEN-03430,1,0,0,0,0
VEN-03431,0,0,0,0,0
VEN-03432,0,0,0,1,0
VEN-03433,0,0,0,0,0
VEN-03434,0,0,0,1,0
VEN-03435,1,0,0,0,0
VEN-03436,0,0,0,0,0
VEN-03437,0,0,0,0,0
VEN-03438,0,0,0,0,0
VEN-03439,1,0,0,0,0
VEN-03440,0,0,0,0,0
VEN-03441,0,0,0,0,0
VEN-03442,0,0,0,0,0
VEN-03443,0,0,0,0,0
VEN-03444,0,0,0,0,0
VEN-03445,0,0,0,0,0
VEN-03446,1,0,0,0,1
VEN-03447,0,0,0,0,0
VEN-03448,0,1,0,0,0
VEN-03449,0,0,1,0,0
VEN-03450,1,0,0,1,0
VEN-03451,0,0,0,0,0
VEN-03452,0,0,1,0,1
VEN-03453,0,1,0,0,0
VEN-03454,0,0,0,0,0
VEN-03455,0,0,0,0,0
VEN-03456,0,0,0,0,0
VEN-03457,0,0,0,0,0
VEN-03458,0,0,0,1,0
VEN-03459,0,0,0,0,0
VEN-03460,0,0,0,0,0
VEN-03461,0,0,0,0,0
VEN-03462,1,0,0,0,0
VEN-03463,0,0,1,0,0
VEN-03464,0,0,0,0,0
VEN-03465,0,0,0,0,0
VEN-03466,1,0,0,0,0
VEN-03467,0,1,0,0,0
VEN-03468,0,0,0,0,0
VEN-03469,0,0,0,0,0
VEN-03470,1,0,0,0,0
VEN-03471,0,0,0,1,0
VEN-03472,0,0,1,0,0
VEN-03473,0,0,0,0,0
VEN-03474,1,0,0,0,0
VEN-03475,0,0,0,0,0
VEN-03476,0,0,0,0,0
VEN-03477,0,0,0,0,0
VEN-03478,0,0,0,0,0
VEN-03479,0,0,0,0,0
VEN-03480,0,0,0,0,0
VEN-03481,0,0,0,0,0
VEN-03482,0,0,1,0,0
VEN-03483,1,0,0,0,0
VEN-03484,1,0,0,0,0
VEN-03485,0,0,0,1,0
VEN-03486,0,0,0,0,0
VEN-03487,0,0,0,0,0
VEN-03488,0,0,0,0,0
VEN-03489,0,0,0,1,0
VEN-03490,0,0,0,0,0
VEN-03491,0,0,1,0,0
VEN-03492,0,0,0,0,0
VEN-03493,0,0,0,0,0
VEN-03494,0,0,1,0,0
VEN-03495,0,0,0,1,0
VEN-03496,0,1,0,1,0
VEN-03497,1,1,0,0,0
VEN-03498,0,0,0,0,0
VEN-03499,0,1,0,0,0
VEN-03500,0,0,0,0,0
VEN-03501,0,0,0,0,0
VEN-03502,0,0,0,1,0
VEN-03503,0,0,0,0,0
VEN-03504,0,0,0,1,0
VEN-03505,0,0,0,0,1
VEN-03506,0,1,0,0,0
VEN-03507,0,0,0,0,0
VEN-03508,0,1,0,0,0
VEN-03509,0,0,0,0,0
VEN-03510,0,0,0,0,1
VEN-03511,0,0,0,0,0
VEN-03512,0,0,0,0,0
VEN-03513,1,0,0,1,0
VEN-03514,1,0,0,0,0
VEN-03515,0,0,0,0,1
VEN-03516,0,0,0,0,0
VEN-03517,0,0,1,0,0
VEN-03518,0,0,0,0,0
VEN-03519,0,0,0,0,0
VEN-03520,1,0,0,0,1
VEN-03521,0,0,0,0,0
VEN-03522,0,0,0,0,0
VEN-03523,0,1,0,0,0
VEN-03524,0,0,0,1,0
VEN-03525,0,0,1,0,0
VEN-03526,1,1,0,0,0
VEN-03527,0,0,0,0,0
VEN-03528,0,0,0,0,0
VEN-03529,1,0,0,0,0
VEN-03530,0,0,0,0,0
VEN-03531,1,1,0,0,0
VEN-03532,0,0,0,0,0
VEN-03533,0,0,0,0,0
VEN-03534,1,0,0,0,0
VEN-03535,0,0,0,0,0
VEN-03536,0,0,0,0,0
VEN-03537,1,0,0,0,0
VEN-03538,0,1,0,0,0
VEN-03539,0,0,1,0,0
VEN-03540,1,0,0,0,0
VEN-03541,0,1,0,0,1
VEN-03542,0,0,0,0,1
VEN-03543,0,0,0,1,0
VEN-03544,0,0,0,1,0
VEN-03545,0,0,0,1,0
VEN-03546,0,1,0,0,1
VEN-03547,1,0,0,0,0
VEN-03548,0,1,0,0,0
VEN-03549,0,0,0,1,1
VEN-03550,0,0,0,0,0
VEN-03551,0,0,0,0,1
VEN-03552,0,0,0,0,0
VEN-03553,0,0,0,0,0
VEN-03554,0,0,0,0,0
VEN-03555,0,0,0,0,1
VEN-03556,0,1,0,0,0
VEN-03557,0,0,0,0,0
VEN-03558,0,0,0,0,0
VEN-03559,1,0,0,1,0
VEN-03560,0,0,0,0,0
VEN-03561,0,0,1,0,0
VEN-03562,0,0,0,0,0
VEN-03563,0,0,0,0,0
VEN-03564,0,1,0,0,1
VEN-03565,0,0,0,0,0
VEN-03566,1,0,0,0,0
VEN-03567,1,0,0,0,0
VEN-03568,0,0,0,0,0
VEN-03569,0,1,0,0,0
VEN-03570,0,0,0,0,0
VEN-03571,0,0,1,0,0
VEN-03572,0,0,0,0,0
VEN-03573,0,0,0,0,0
VEN-03574,0,0,0,0,0
VEN-03575,1,0,0,0,0
VEN-03576,0,0,0,0,0
VEN-03577,0,0,1,0,0
VEN-03578,0,0,0,0,0
VEN-03579,0,0,0,0,0
VEN-03580,0,0,0,1,0
VEN-03581,0,0,0,1,0
VEN-03582,0,1,1,0,1
VEN-03583,0,0,0,0,0
VEN-03584,0,0,0,0,0
VEN-03585,1,0,0,0,0
VEN-03586,0,0,0,0,0
VEN-03587,0,0,0,1,0
VEN-03588,0,0,0,0,0
VEN-03589,0,0,0,0,0
VEN-03590,0,0,0,1,0
VEN-03591,0,1,0,1,0
VEN-03592,0,0,0,0,0
VEN-03593,0,0,0,0,0
VEN-03594,0,0,1,0,0
VEN-03595,0,1,1,0,0
VEN-03596,0,0,0,0,0
VEN-03597,0,0,0,1,1
VEN-03598,0,0,0,0,0
VEN-03599,0,0,1,1,0
VEN-03600,0,0,0,0,0
VEN-03601,0,1,0,0,0
VEN-03602,0,0,0,0,0
VEN-03603,0,0,0,0,0
VEN-03604,0,0,0,0,0
VEN-03605,0,0,0,0,0
VEN-03606,0,0,0,0,0
VEN-03607,0,0,0,0,0
VEN-03608,0,0,0,0,0
VEN-03609,0,0,0,0,0
VEN-03610,0,0,0,0,0
VEN-03611,0,0,0,0,1
VEN-03612,0,0,0,0,0
VEN-03613,0,0,0,0,0
VEN-03614,0,1,0,0,0
VEN-03615,0,1,0,0,0
VEN-03616,0,0,0,0,0
VEN-03617,0,0,0,0,0
VEN-03618,1,0,0,0,0
VEN-03619,1,0,0,0,0
VEN-03620,0,0,0,0,1
VEN-03621,0,1,0,0,0
VEN-03622,0,0,0,0,0
VEN-03623,0,0,0,0,0
VEN-03624,0,0,0,0,0
VEN-03625,0,1,0,0,0
VEN-03626,1,0,0,0,0
VEN-03627,0,1,0,0,0
VEN-03628,0,0,0,0,0
VEN-03629,0,0,1,0,0
VEN-03630,0,0,0,1,0
VEN-03631,0,0,0,0,0
VEN-03632,1,0,0,0,0
VEN-03633,0,0,0,0,0
VEN-03634,0,0,0,0,0
VEN-03635,0,0,0,0,1
VEN-03636,0,0,0,0,0
VEN-03637,1,0,0,1,0
VEN-03638,0,0,0,0,0
VEN-03639,0,0,0,0,0
VEN-03640,0,0,0,0,0
VEN-03641,1,0,0,0,0
VEN-03642,0,0,0,0,0
VEN-03643,0,0,0,0,0
VEN-03644,0,0,0,0,0
VEN-03645,0,0,0,0,0
VEN-03646,0,0,0,0,0
VEN-03647,1,0,0,1,0
VEN-03648,0,0,0,0,0
VEN-03649,0,0,0,1,0
VEN-03650,1,0,0,0,0
VEN-03651,1,0,1,0,0
VEN-03652,0,0,0,0,0
VEN-03653,0,0,0,0,0
VEN-03654,0,0,0,0,0
VEN-03655,1,0,0,0,0
VEN-03656,0,0,0,1,1
VEN-03657,0,0,0,0,0
VEN-03658,0,0,0,0,0
VEN-03659,0,0,0,0,0
VEN-03660,1,0,0,0,0
VEN-03661,0,1,0,0,0
VEN-03662,0,0,0,0,0
VEN-03663,1,0,0,0,0
VEN-03664,0,0,0,0,0
VEN-03665,0,0,0,0,0
VEN-03666,0,0,0,0,0
VEN-03667,1,0,1,0,0
VEN-03668,0,0,0,0,1
VEN-03669,0,1,0,0,0
VEN-03670,0,0,0,0,0
VEN-03671,0,0,0,0,0
VEN-03672,1,1,0,0,0
VEN-03673,1,1,0,0,0
VEN-03674,0,0,0,0,1
VEN-03675,1,0,0,0,0
VEN-03676,0,0,0,0,0
VEN-03677,0,0,0,0,0
VEN-03678,0,0,0,0,0
VEN-03679,0,0,0,1,0
VEN-03680,1,0,0,0,0
VEN-03681,0,1,0,0,1
VEN-03682,0,0,1,0,0
VEN-03683,0,0,0,0,0
VEN-03684,0,0,0,0,0
VEN-03685,0,0,0,0,0
VEN-03686,0,0,0,0,0
VEN-03687,1,0,0,0,1
VEN-03688,0,0,0,0,0
VEN-03689,0,0,0,0,0
VEN-03690,0,0,0,0,0
VEN-03691,0,1,0,1,0
VEN-03692,0,0,0,0,0
VEN-03693,0,0,0,1,1
VEN-03694,0,0,0,0,0
VEN-03695,0,0,0,1,0
VEN-03696,1,0,0,0,0
VEN-03697,1,0,0,0,0
VEN-03698,1,0,0,1,0
VEN-03699,1,1,0,0,0
VEN-03700,0,0,0,0,1
VEN-03701,0,0,0,1,0
VEN-03702,0,0,0,0,0
VEN-03703,0,0,0,0,0
VEN-03704,0,0,0,0,0
VEN-03705,0,0,1,0,0
VEN-03706,0,0,0,0,0
VEN-03707,0,0,0,0,0
VEN-03708,0,0,0,1,0
VEN-03709,0,1,0,1,0
VEN-03710,0,0,0,0,0
VEN-03711,0,0,0,0,0
VEN-03712,0,0,0,0,0
VEN-03713,0,0,0,0,0
VEN-03714,0,0,0,0,0
VEN-03715,0,0,0,0,0
VEN-03716,1,0,0,0,0
VEN-03717,0,0,0,0,0
VEN-03718,0,0,0,0,0
VEN-03719,0,1,0,0,0
VEN-03720,0,1,0,0,0
VEN-03721,0,0,0,1,0
VEN-03722,0,0,0,0,0
VEN-03723,0,1,0,0,0
VEN-03724,0,1,0,0,0
VEN-03725,0,0,1,0,0
VEN-03726,0,0,0,0,0
VEN-03727,0,0,0,1,1
VEN-03728,0,0,0,0,0
VEN-03729,0,0,0,0,0
VEN-03730,0,0,0,0,0
VEN-03731,0,0,0,0,0
VEN-03732,0,0,0,0,0
VEN-03733,0,0,0,0,0
VEN-03734,0,0,0,0,0
VEN-03735,1,0,0,0,0
VEN-03736,0,1,1,0,0
VEN-03737,0,0,0,0,0
VEN-03738,0,0,0,0,0
VEN-03739,0,0,1,0,0
VEN-03740,0,1,0,0,0
VEN-03741,0,0,0,0,0
VEN-03742,0,1,0,0,0
VEN-03743,0,0,0,0,0
VEN-03744,0,0,0,0,0
VEN-03745,0,0,1,0,0
VEN-03746,0,1,0,0,0
VEN-03747,0,1,0,0,0
VEN-03748,0,0,0,0,0
VEN-03749,0,0,0,0,0
VEN-03750,1,0,0,0,0
VEN-03751,1,0,0,0,0
VEN-03752,0,1,0,0,1
VEN-03753,1,0,0,0,0
VEN-03754,0,0,1,0,0
VEN-03755,1,1,0,0,0
VEN-03756,0,1,0,0,0
VEN-03757,0,0,0,0,0
VEN-03758,0,1,1,0,1
VEN-03759,0,0,0,0,0
VEN-03760,1,0,1,0,1
VEN-03761,0,0,0,0,1
VEN-03762,0,0,0,0,0
VEN-03763,0,0,0,0,0
VEN-03764,0,0,0,0,0
VEN-03765,0,1,0,0,0
VEN-03766,0,0,0,0,0
VEN-03767,1,0,0,0,0
VEN-03768,0,1,0,0,0
VEN-03769,1,0,0,1,0
VEN-03770,0,0,0,0,0
VEN-03771,0,0,0,0,0
VEN-03772,0,0,0,0,0
VEN-03773,0,0,0,0,0
VEN-03774,0,1,0,0,0
VEN-03775,0,0,0,0,0
VEN-03776,0,0,0,0,0
VEN-03777,0,0,0,0,0
VEN-03778,1,0,0,0,0
VEN-03779,0,1,0,0,0
VEN-03780,0,0,0,1,0
VEN-03781,0,0,0,0,0
VEN-03782,0,0,0,0,1
VEN-03783,0,0,0,0,0
VEN-03784,0,0,0,0,0
VEN-03785,0,0,0,0,0
VEN-03786,0,0,0,0,1
VEN-03787,0,0,1,0,0
VEN-03788,1,0,0,1,1
VEN-03789,0,0,1,1,0
VEN-03790,1,0,0,0,0
VEN-03791,0,0,0,0,0
VEN-03792,0,1,0,0,0
VEN-03793,0,1,1,0,0
VEN-03794,0,0,0,0,0
VEN-03795,0,0,0,0,0
VEN-03796,0,0,0,0,0
VEN-03797,0,0,0,0,0
VEN-03798,0,0,0,1,0
VEN-03799,0,0,0,0,0
VEN-03800,0,0,0,0,0
VEN-03801,0,0,0,0,1
VEN-03802,0,0,0,1,0
VEN-03803,1,0,0,0,0
VEN-03804,0,0,0,0,0
VEN-03805,0,0,0,0,0
VEN-03806,0,0,0,0,0
VEN-03807,0,0,0,0,0
VEN-03808,0,0,0,0,0
VEN-03809,0,0,1,0,0
VEN-03810,0,0,0,0,0
VEN-03811,0,0,0,0,0
VEN-03812,0,1,0,0,1
VEN-03813,0,0,0,0,0
VEN-03814,0,0,1,1,0
VEN-03815,0,0,0,1,0
VEN-03816,0,0,0,0,1
VEN-03817,0,0,0,0,0
VEN-03818,0,1,0,0,0
VEN-03819,1,0,0,1,0
VEN-03820,0,0,0,0,0
VEN-03821,0,0,1,0,1
VEN-03822,0,0,0,0,0
VEN-03823,0,0,0,0,0
VEN-03824,0,1,0,0,0
VEN-03825,0,1,0,0,0
VEN-03826,1,0,0,0,0
VEN-03827,0,1,0,0,0
VEN-03828,0,0,0,0,0
VEN-03829,0,0,0,0,0
VEN-03830,0,0,1,0,0
VEN-03831,0,0,0,0,0
VEN-03832,1,0,0,1,0
VEN-03833,0,0,0,0,0
VEN-03834,0,1,0,0,0
VEN-03835,1,0,0,0,0
VEN-03836,0,1,0,0,0
VEN-03837,0,0,0,0,0
VEN-03838,1,0,0,0,0
VEN-03839,1,0,0,0,0
VEN-03840,0,0,0,0,0
VEN-03841,0,0,0,0,1
VEN-03842,0,0,0,0,0
VEN-03843,0,0,0,0,0
VEN-03844,0,1,0,0,0
VEN-03845,1,1,0,0,1
VEN-03846,0,1,0,0,0
VEN-03847,0,0,0,0,0
VEN-03848,1,0,0,0,0
VEN-03849,0,0,0,0,0
VEN-03850,0,1,0,0,0
VEN-03851,0,0,0,0,0
VEN-03852,1,0,0,0,0
VEN-03853,1,0,0,0,0
VEN-03854,0,0,0,0,0
VEN-03855,0,0,0,0,1
VEN-03856,0,0,0,0,0
VEN-03857,0,1,0,0,0
VEN-03858,1,0,1,1,0
VEN-03859,1,1,0,1,0
VEN-03860,0,1,0,0,0
VEN-03861,0,0,1,0,0
VEN-03862,0,0,1,0,0
VEN-03863,0,0,0,0,0
VEN-03864,0,0,1,0,0
VEN-03865,0,0,0,1,0
VEN-03866,0,0,0,0,0
VEN-03867,0,0,0,0,0
VEN-03868,0,0,0,0,0
VEN-03869,1,1,1,0,0
VEN-03870,0,0,0,0,0
VEN-03871,1,1,0,0,0
VEN-03872,0,0,0,1,0
VEN-03873,0,0,0,0,0
VEN-03874,1,0,0,0,0
VEN-03875,0,0,0,0,0
VEN-03876,0,0,0,0,0
VEN-03877,0,0,0,0,0
VEN-03878,0,1,0,0,0
VEN-03879,0,0,0,0,1
VEN-03880,0,0,0,0,0
VEN-03881,1,0,0,1,0
VEN-03882,0,1,0,0,1
VEN-03883,0,0,0,0,0
VEN-03884,0,1,0,1,0
VEN-03885,0,0,0,0,0
VEN-03886,0,0,0,0,0
VEN-03887,0,0,0,0,0
VEN-03888,0,0,0,1,1
VEN-03889,0,0,0,0,1
VEN-03890,0,0,0,0,0
VEN-03891,1,0,0,0,0
VEN-03892,0,0,0,0,0
VEN-03893,0,0,0,0,0
VEN-03894,0,0,0,0,0
VEN-03895,0,0,0,0,0
VEN-03896,0,0,0,0,0
VEN-03897,0,0,0,0,0
VEN-03898,0,1,0,0,0
VEN-03899,1,0,0,0,0
VEN-03900,0,1,0,1,1
VEN-03901,0,0,0,0,0
VEN-03902,0,0,0,1,0
VEN-03903,0,0,0,0,0
VEN-03904,0,0,0,0,0
VEN-03905,0,0,0,0,0
VEN-03906,1,0,0,0,0
VEN-03907,0,0,0,0,0
VEN-03908,0,0,0,0,0
VEN-03909,0,0,0,0,0
VEN-03910,1,0,0,0,0
VEN-03911,0,0,0,0,0
VEN-03912,0,0,0,0,0
VEN-03913,0,0,0,0,0
VEN-03914,0,0,0,0,0
VEN-03915,0,1,0,0,0
VEN-03916,0,0,0,0,0
VEN-03917,0,0,0,0,0
VEN-03918,0,0,0,1,0
VEN-03919,0,1,0,0,1
VEN-03920,1,0,0,1,0
VEN-03921,0,0,0,0,0
VEN-03922,0,0,0,1,0
VEN-03923,0,0,0,0,0
VEN-03924,0,0,0,1,0
VEN-03925,0,1,0,0,0
VEN-03926,0,0,0,0,0
VEN-03927,0,0,1,0,0
VEN-03928,0,0,0,0,0
VEN-03929,0,0,0,0,0
VEN-03930,0,0,0,0,0
VEN-03931,0,0,0,0,0
VEN-03932,1,0,1,0,0
VEN-03933,0,0,0,0,0
VEN-03934,0,0,0,1,0
VEN-03935,0,0,0,1,0
VEN-03936,0,0,0,0,1
VEN-03937,0,0,0,0,0
VEN-03938,1,0,1,0,0
VEN-03939,0,0,1,0,0
VEN-03940,1,0,0,0,1
VEN-03941,0,0,0,0,0
VEN-03942,0,0,0,0,0
VEN-03943,0,0,0,0,0
VEN-03944,0,1,0,0,0
VEN-03945,0,1,0,0,1
VEN-03946,0,0,0,0,0
VEN-03947,0,0,0,1,0
VEN-03948,1,0,0,1,0
VEN-03949,1,0,0,0,0
VEN-03950,0,0,0,1,0
VEN-03951,0,0,0,0,0
VEN-03952,0,0,0,0,0
VEN-03953,0,0,0,0,0
VEN-03954,1,0,0,0,0
VEN-03955,1,1,0,0,0
VEN-03956,0,0,0,0,1
VEN-03957,1,0,0,0,0
VEN-03958,0,0,0,0,0
VEN-03959,0,0,0,0,0
VEN-03960,0,0,0,0,0
VEN-03961,1,0,0,0,0
VEN-03962,0,0,0,0,0
VEN-03963,0,0,0,0,0
VEN-03964,0,0,1,0,0
VEN-03965,1,0,0,0,0
VEN-03966,0,0,0,0,0
VEN-03967,0,0,0,0,0
VEN-03968,0,0,0,0,0
VEN-03969,0,0,0,0,0
VEN-03970,1,0,0,0,0
VEN-03971,1,0,0,0,0
VEN-03972,0,0,0,0,0
VEN-03973,0,0,0,0,0
VEN-03974,0,0,0,0,0
VEN-03975,0,0,0,1,0
VEN-03976,0,0,1,0,0
VEN-03977,0,0,0,0,0
VEN-03978,1,0,0,1,0
VEN-03979,0,0,0,0,0
VEN-03980,0,0,0,0,0
VEN-03981,0,0,1,0,0
VEN-03982,0,0,0,0,0
VEN-03983,0,0,0,0,0
VEN-03984,0,0,0,1,0
VEN-03985,0,1,0,0,0
VEN-03986,0,0,0,0,0
VEN-03987,0,0,0,0,0
VEN-03988,1,0,1,0,0
VEN-03989,0,1,0,0,0
VEN-03990,0,0,0,0,0
VEN-03991,1,0,0,1,0
VEN-03992,0,0,0,0,0
VEN-03993,0,0,1,1,0
VEN-03994,0,1,0,0,0
VEN-03995,0,0,0,0,0
VEN-03996,0,0,0,0,0
VEN-03997,0,0,0,0,0
VEN-03998,0,0,0,1,0
VEN-03999,1,0,0,0,0
VEN-04000,0,0,0,0,0
VEN-04001,1,0,1,0,0
VEN-04002,0,0,0,0,0
VEN-04003,0,0,0,0,0
VEN-04004,0,0,0,0,0
VEN-04005,0,0,0,0,0
VEN-04006,0,0,0,0,0
VEN-04007,0,1,0,0,0
VEN-04008,0,0,0,0,1
VEN-04009,0,0,0,0,0
VEN-04010,1,0,0,1,0
VEN-04011,0,0,0,0,0
VEN-04012,0,0,0,0,1
VEN-04013,0,0,0,0,0
VEN-04014,1,1,0,0,0
VEN-04015,0,1,0,0,1
VEN-04016,0,0,1,1,0
VEN-04017,0,0,0,0,0
VEN-04018,0,0,0,0,0
VEN-04019,0,0,0,0,0
VEN-04020,0,0,1,0,1
VEN-04021,1,1,0,1,0
VEN-04022,0,0,1,0,0
VEN-04023,0,0,1,0,0
VEN-04024,0,0,0,0,0
VEN-04025,0,0,0,1,0
VEN-04026,0,0,0,0,0
VEN-04027,0,1,0,0,0
VEN-04028,0,1,0,0,1
VEN-04029,0,0,1,0,0
VEN-04030,0,0,0,0,1
VEN-04031,0,0,0,0,0
VEN-04032,0,0,1,0,0
VEN-04033,0,0,0,0,0
VEN-04034,0,0,0,1,0
VEN-04035,0,0,0,0,0
VEN-04036,1,0,1,0,0
VEN-04037,0,0,0,0,0
VEN-04038,0,0,0,0,0
VEN-04039,0,0,0,0,0
VEN-04040,0,0,0,0,0
VEN-04041,0,0,0,0,0
VEN-04042,0,0,0,0,1
VEN-04043,0,0,0,0,0
VEN-04044,0,0,1,0,0
VEN-04045,0,0,0,0,0
VEN-04046,0,0,0,0,1
VEN-04047,0,0,0,0,0
VEN-04048,0,0,0,0,0
VEN-04049,1,1,0,0,0
VEN-04050,0,0,0,0,0
VEN-04051,1,1,1,0,0
VEN-04052,0,0,0,0,1
VEN-04053,0,0,0,0,0
VEN-04054,0,0,0,0,0
VEN-04055,0,0,0,1,0
VEN-04056,0,0,0,0,0
VEN-04057,0,1,1,0,0
VEN-04058,0,0,1,0,0
VEN-04059,0,0,0,0,0
VEN-04060,0,0,0,1,0
VEN-04061,0,0,0,0,0
VEN-04062,0,0,0,0,0
VEN-04063,0,0,0,0,1
VEN-04064,1,0,0,0,0
VEN-04065,0,0,0,1,0
VEN-04066,0,0,0,1,0
VEN-04067,0,0,0,0,0
VEN-04068,0,0,0,0,0
VEN-04069,0,0,0,1,0
VEN-04070,0,0,0,0,0
VEN-04071,1,0,0,0,0
VEN-04072,0,0,0,1,1
VEN-04073,0,0,0,0,0
VEN-04074,0,0,0,0,0
VEN-04075,0,0,0,0,0
VEN-04076,0,0,0,1,0
VEN-04077,0,0,0,0,0
VEN-04078,0,0,0,0,0
VEN-04079,0,0,0,0,0
VEN-04080,0,0,0,0,0
VEN-04081,0,0,0,0,0
VEN-04082,0,0,1,0,1
VEN-04083,0,0,0,0,0
VEN-04084,0,0,0,0,0
VEN-04085,0,0,1,0,0
VEN-04086,0,0,1,0,0
VEN-04087,1,0,0,0,0
VEN-04088,1,1,0,0,0
VEN-04089,0,1,0,0,0
VEN-04090,0,0,0,0,0
VEN-04091,0,0,0,0,0
VEN-04092,0,0,0,1,0
VEN-04093,0,0,0,0,0
VEN-04094,1,0,0,0,0
VEN-04095,0,0,0,0,0
VEN-04096,0,0,0,0,0
VEN-04097,0,0,0,0,0
